//X,Y,Z,R,G,B,Point Source ID,User Data,Time,Intensity,Classification
440456.95998718,4464025.57000153,6.53000021,24,255,0,5.000000,3.000000,373302.343750,0.000000,1.000000
440457.99000122,4464025.18000214,5.82999992,0,249,5,5.000000,26.000000,373303.562500,0.000000,1.000000
440456.47999146,4464025.82000153,5.42999983,0,232,22,5.000000,10.000000,373303.843750,0.000000,1.000000
440456.95998718,4464026.22000305,6.92999983,41,255,0,5.000000,20.000000,373304.656250,1.000000,1.000000
440458.10999634,4464022.30999939,5.09000015,0,218,36,6.000000,5.000000,373357.687500,0.000000,1.000000
440452.56998779,4464018.90000336,4.96999979,0,213,41,5.000000,23.000000,373302.750000,0.000000,1.000000
440452.52000000,4464019.22000305,5.30999994,0,227,27,6.000000,11.000000,373355.875000,1.000000,1.000000
440455.45998718,4464019.32000153,4.63999987,0,198,56,6.000000,29.000000,373356.093750,1.000000,1.000000
440454.82999756,4464019.21000092,5.80999994,0,249,5,6.000000,23.000000,373357.000000,0.000000,1.000000
440452.90999939,4464019.00999634,5.42999983,0,232,22,6.000000,10.000000,373358.406250,1.000000,1.000000
440456.30999329,4464019.11000244,5.32999992,0,228,26,6.000000,0.000000,373360.500000,0.000000,1.000000
440455.54999878,4464024.65000336,8.01000023,88,255,0,5.000000,29.000000,373301.062500,0.000000,1.000000
440452.16999390,4464025.75000183,7.42999983,63,255,0,5.000000,15.000000,373301.468750,0.000000,1.000000
440455.74000122,4464025.39000122,8.47999954,108,255,0,5.000000,25.000000,373301.750000,0.000000,1.000000
440454.85999634,4464021.62999908,6.90000010,41,255,0,5.000000,21.000000,373302.562500,0.000000,1.000000
440455.27999451,4464024.36999695,7.98999977,87,255,0,5.000000,1.000000,373303.062500,0.000000,1.000000
440450.99000122,4464021.43999664,6.96000004,43,255,0,5.000000,5.000000,373303.250000,0.000000,1.000000
440455.16999390,4464025.64000122,8.17000008,95,255,0,5.000000,30.000000,373303.343750,0.000000,1.000000
440453.35000183,4464024.58999817,7.73999977,77,255,0,5.000000,30.000000,373303.750000,0.000000,1.000000
440452.77999451,4464019.54999725,5.34000015,0,228,26,5.000000,14.000000,373303.968750,0.000000,1.000000
440454.66999390,4464025.93999664,8.06999969,91,255,0,5.000000,26.000000,373304.062500,0.000000,1.000000
440451.74999573,4464025.14000122,7.67999983,74,255,0,5.000000,28.000000,373304.250000,0.000000,1.000000
440454.80999329,4464025.23999969,8.39000034,104,255,0,5.000000,6.000000,373304.656250,0.000000,1.000000
440455.72999146,4464024.50000183,8.76000023,120,255,0,5.000000,4.000000,373304.843750,0.000000,1.000000
440451.49000122,4464023.93000214,7.84000015,81,255,0,5.000000,24.000000,373305.062500,0.000000,1.000000
440451.95998718,4464024.18000214,8.01000023,88,255,0,5.000000,22.000000,373305.250000,0.000000,1.000000
440455.67998840,4464025.00999634,8.78999996,121,255,0,5.000000,16.000000,373305.468750,0.000000,1.000000
440452.96999695,4464025.47999756,7.59000015,70,255,0,5.000000,18.000000,373305.656250,1.000000,1.000000
440451.20998718,4464021.73999969,7.13999987,50,255,0,6.000000,29.000000,373355.375000,1.000000,1.000000
440450.83999207,4464020.43999664,7.09999990,49,255,0,6.000000,27.000000,373355.593750,1.000000,1.000000
440452.04999878,4464019.72999756,5.26999998,0,225,29,6.000000,11.000000,373355.781250,1.000000,1.000000
440451.75999023,4464020.18000214,4.98000002,0,213,41,6.000000,25.000000,373356.000000,0.000000,1.000000
440451.13999512,4464020.43999664,4.86000013,0,208,46,6.000000,23.000000,373356.187500,0.000000,1.000000
440451.31998779,4464023.69999878,7.57000017,69,255,0,6.000000,5.000000,373356.500000,0.000000,1.000000
440451.17998840,4464020.30999939,6.59000015,27,255,0,6.000000,3.000000,373356.906250,0.000000,1.000000
440450.88000061,4464020.46000092,7.07999992,48,255,0,6.000000,17.000000,373357.093750,1.000000,1.000000
440451.95998718,4464020.18999664,6.44999981,21,255,0,6.000000,17.000000,373357.281250,0.000000,1.000000
440452.05999329,4464020.79999725,6.40000010,19,255,0,6.000000,12.000000,373357.781250,0.000000,1.000000
440451.83999207,4464020.43000214,6.48000002,23,255,0,6.000000,26.000000,373358.187500,0.000000,1.000000
440451.58999207,4464020.71000092,6.92999983,41,255,0,6.000000,8.000000,373358.406250,1.000000,1.000000
440451.22999146,4464020.82000153,6.92000008,41,255,0,6.000000,6.000000,373358.593750,0.000000,1.000000
440451.63999512,4464020.53000061,6.86000013,38,255,0,6.000000,2.000000,373359.093750,1.000000,1.000000
440452.16999390,4464021.36999695,7.05999994,47,255,0,6.000000,0.000000,373359.500000,1.000000,1.000000
440454.96999695,4464020.80999939,5.51000023,0,236,18,6.000000,16.000000,373360.187500,0.000000,1.000000
440459.77000000,4464025.04999725,8.47000027,108,255,0,5.000000,31.000000,373299.937500,0.000000,1.000000
440459.63000061,4464025.15999786,8.53999996,111,255,0,5.000000,13.000000,373300.250000,1.000000,1.000000
440457.02999451,4464025.37999908,8.59000015,113,255,0,5.000000,15.000000,373300.562500,0.000000,1.000000
440459.45998718,4464023.82000153,7.76999998,78,255,0,5.000000,23.000000,373301.250000,0.000000,1.000000
440459.28998901,4464024.82000153,7.21000004,53,255,0,5.000000,28.000000,373302.968750,0.000000,1.000000
440457.27999451,4464025.53000061,8.60999966,114,255,0,5.000000,28.000000,373303.250000,0.000000,1.000000
440457.42998840,4464025.48999969,8.88000011,125,255,0,5.000000,26.000000,373303.562500,0.000000,1.000000
440458.52999451,4464024.43999664,8.77999973,121,255,0,5.000000,20.000000,373304.250000,0.000000,1.000000
440456.19999268,4464021.93999664,5.26999998,0,225,29,6.000000,15.000000,373355.781250,0.000000,1.000000
440459.56998779,4464023.83000366,7.94000006,85,255,0,6.000000,15.000000,373356.375000,0.000000,1.000000
440456.06998779,4464020.07000153,5.73999977,0,246,8,6.000000,11.000000,373356.593750,1.000000,1.000000
440459.30999329,4464023.93000214,7.11999989,50,255,0,6.000000,25.000000,373357.281250,0.000000,1.000000
440456.77000000,4464021.86999695,5.73000002,0,245,9,6.000000,17.000000,373358.187500,0.000000,1.000000
440458.46999695,4464020.75000183,5.25000000,0,225,29,6.000000,17.000000,373358.500000,1.000000,1.000000
440458.13000061,4464022.11000244,6.48999977,23,255,0,6.000000,14.000000,373358.687500,0.000000,1.000000
440459.75999023,4464023.62999908,6.94999981,42,255,0,6.000000,14.000000,373358.906250,0.000000,1.000000
440456.97999146,4464020.67000000,5.11000013,0,219,35,6.000000,10.000000,373359.000000,0.000000,1.000000
440459.06998779,4464023.58999817,7.65999985,73,255,0,6.000000,10.000000,373359.187500,0.000000,1.000000
440458.52999451,4464022.22000305,6.42999983,20,255,0,6.000000,8.000000,373359.500000,0.000000,1.000000
440456.74000122,4464020.58999817,5.82000017,0,249,5,6.000000,20.000000,373359.781250,1.000000,1.000000
440459.31998779,4464024.11000244,7.21000004,53,255,0,6.000000,6.000000,373360.000000,0.000000,1.000000
440457.19999268,4464020.75999634,4.84000015,0,207,47,6.000000,16.000000,373360.687500,0.000000,1.000000
440457.24999573,4464019.47000305,8.88000011,125,255,0,5.000000,15.000000,373300.562500,0.000000,1.000000
440451.06998779,4464023.25000183,8.89999962,126,255,0,5.000000,26.000000,373304.750000,0.000000,1.000000
440454.40999939,4464019.47999756,7.15000010,51,255,0,6.000000,15.000000,373355.687500,0.000000,1.000000
440458.88999512,4464023.55999939,8.85000038,124,255,0,6.000000,29.000000,373356.687500,0.000000,1.000000
440453.45998718,4464019.65999786,7.53000021,68,255,0,6.000000,19.000000,373357.281250,1.000000,1.000000
440453.55999329,4464020.00000183,8.30000019,100,255,0,6.000000,4.000000,373359.093750,0.000000,1.000000
440452.75999023,4464019.11999695,7.48999977,65,255,0,6.000000,27.000000,373356.000000,0.000000,1.000000
440455.02999451,4464022.90000336,8.90999985,127,255,0,5.000000,25.000000,373301.843750,0.000000,1.000000
440452.60999634,4464022.22000305,8.84000015,124,255,0,5.000000,19.000000,373303.250000,0.000000,1.000000
440451.24999573,4464020.90999786,7.13999987,50,255,0,5.000000,28.000000,373304.468750,0.000000,1.000000
440452.29999878,4464021.54000275,7.71000004,75,255,0,5.000000,16.000000,373306.343750,7.000000,1.000000
440451.86999084,4464021.55999939,7.42999983,63,255,0,6.000000,9.000000,373356.000000,0.000000,1.000000
440451.50999023,4464022.83999817,8.52000046,110,255,0,6.000000,7.000000,373356.187500,0.000000,1.000000
440452.35000183,4464021.22999756,8.56000042,112,255,0,6.000000,7.000000,373356.500000,0.000000,1.000000
440453.27999451,4464019.72000305,7.48000002,65,255,0,6.000000,21.000000,373357.000000,0.000000,1.000000
440451.74000122,4464022.65000336,8.46000004,107,255,0,6.000000,17.000000,373357.187500,0.000000,1.000000
440454.36999084,4464019.58000366,7.07999992,48,255,0,6.000000,1.000000,373357.687500,0.000000,1.000000
440454.04999878,4464020.01999847,7.55999994,69,255,0,6.000000,14.000000,373357.906250,0.000000,1.000000
440451.54999878,4464022.14000122,8.56999969,112,255,0,6.000000,26.000000,373358.093750,1.000000,1.000000
440452.77999451,4464020.83999817,8.09000015,91,255,0,6.000000,10.000000,373358.281250,0.000000,1.000000
440455.72999146,4464020.32000153,7.92000008,84,255,0,6.000000,20.000000,373359.500000,0.000000,1.000000
440458.00999023,4464021.23999969,8.13000011,93,255,0,5.000000,31.000000,373300.250000,0.000000,1.000000
440456.94999268,4464022.93000214,8.38000011,104,255,0,6.000000,29.000000,373356.281250,0.000000,1.000000
440458.90999939,4464023.07000153,8.77000046,121,255,0,6.000000,11.000000,373357.000000,1.000000,1.000000
440456.00999023,4464020.54999725,7.25000000,56,255,0,6.000000,28.000000,373358.593750,0.000000,1.000000
440458.95998718,4464023.21000092,8.76000023,120,255,0,6.000000,24.000000,373359.500000,0.000000,1.000000
440457.52000000,4464022.33999817,8.35999966,103,255,0,6.000000,4.000000,373359.906250,1.000000,1.000000
440455.95998718,4464020.61999695,7.48000002,65,255,0,6.000000,0.000000,373360.281250,0.000000,1.000000
440453.10999634,4464018.86000244,6.48999977,23,255,0,6.000000,13.000000,373355.781250,1.000000,1.000000
440457.07999756,4464019.25000183,8.86999989,125,255,0,6.000000,31.000000,373356.281250,0.000000,1.000000
440455.52000000,4464020.28000061,8.65999985,116,255,0,6.000000,29.000000,373356.187500,1.000000,1.000000
440454.24000122,4464020.07000153,8.48999977,109,255,0,6.000000,22.000000,373359.000000,0.000000,1.000000
440455.74000122,4464020.35000031,8.18999958,96,255,0,6.000000,18.000000,373359.781250,1.000000,1.000000
440455.75999023,4464020.33000366,8.38000011,104,255,0,6.000000,0.000000,373360.187500,0.000000,1.000000
440457.15999939,4464019.87999908,8.89999962,126,255,0,6.000000,16.000000,373360.406250,1.000000,1.000000
440458.02999451,4464024.50000183,9.90999985,169,255,0,6.000000,0.000000,373360.687500,0.000000,1.000000
440451.67998840,4464022.97999756,9.72000027,162,255,0,5.000000,20.000000,373305.562500,0.000000,1.000000
440452.68999817,4464023.97000305,9.84000015,166,255,0,5.000000,13.000000,373301.750000,1.000000,1.000000
440457.54999878,4464024.90999786,9.93999958,171,255,0,5.000000,9.000000,373301.343750,0.000000,1.000000
440456.25999023,4464026.32000153,9.60999966,157,255,0,5.000000,19.000000,373302.562500,0.000000,1.000000
440457.94999268,4464025.83999817,9.39999962,148,255,0,5.000000,6.000000,373304.062500,0.000000,1.000000
440457.86999084,4464022.69999878,9.82999992,166,255,0,6.000000,19.000000,373358.000000,1.000000,1.000000
440455.99999573,4464023.44999878,10.06000042,176,255,0,6.000000,8.000000,373359.000000,0.000000,1.000000
440454.55999329,4464022.85000031,12.47000027,255,230,0,5.000000,9.000000,373301.937500,0.000000,1.000000
440454.36999084,4464022.44999878,11.94999981,255,252,0,5.000000,8.000000,373304.343750,0.000000,1.000000
440453.45998718,4464020.75000183,10.63000011,201,255,0,5.000000,18.000000,373305.562500,1.000000,1.000000
440453.97999146,4464022.43999664,12.72000027,255,219,0,6.000000,25.000000,373356.500000,0.000000,1.000000
440455.68999817,4464021.50000183,11.84000015,252,255,0,6.000000,21.000000,373357.406250,0.000000,1.000000
440452.91999390,4464021.54999725,9.71000004,161,255,0,6.000000,10.000000,373358.281250,0.000000,1.000000
440453.93999817,4464021.12999908,12.10000038,255,246,0,6.000000,16.000000,373359.593750,0.000000,1.000000
440456.11999084,4464022.40999786,12.50000000,255,228,0,5.000000,9.000000,373301.750000,0.000000,1.000000
440456.71999695,4464024.64000122,11.21000004,225,255,0,5.000000,10.000000,373303.656250,1.000000,1.000000
440456.16999390,4464020.39000122,9.17000008,138,255,0,6.000000,11.000000,373356.687500,1.000000,1.000000
440457.79999878,4464024.08999817,11.57999992,241,255,0,6.000000,28.000000,373358.781250,1.000000,1.000000
440457.78998901,4464026.78000061,10.06999969,177,255,0,5.000000,11.000000,373300.968750,0.000000,1.000000
440458.75999023,4464025.37999908,9.67000008,160,255,0,5.000000,23.000000,373301.468750,0.000000,1.000000
440456.32999756,4464026.35000031,9.61999989,157,255,0,5.000000,9.000000,373301.656250,0.000000,1.000000
440458.99999573,4464025.35000031,9.84000015,166,255,0,5.000000,19.000000,373301.968750,0.000000,1.000000
440456.06998779,4464026.15000336,9.43999958,149,255,0,5.000000,5.000000,373302.156250,0.000000,1.000000
440457.64998962,4464026.25000183,9.94999981,171,255,0,5.000000,24.000000,373303.843750,0.000000,1.000000
440457.93999817,4464026.72999756,9.98999977,173,255,0,5.000000,2.000000,373304.656250,1.000000,1.000000
440457.14998962,4464024.76999847,11.34000015,231,255,0,5.000000,1.000000,373302.750000,1.000000,1.000000
440456.40999939,4464022.28000061,10.15999985,180,255,0,6.000000,23.000000,373357.187500,0.000000,1.000000
440457.97999146,4464024.54000275,11.57999992,241,255,0,6.000000,8.000000,373359.187500,0.000000,1.000000
440456.00999023,4464023.79000275,12.15999985,255,243,0,4.000000,11.000000,373231.343750,63.000000,1.000000
440453.95998718,4464021.00000183,11.31999969,230,255,0,5.000000,31.000000,373301.156250,0.000000,1.000000
440454.16999390,4464022.96000092,10.67000008,202,255,0,5.000000,29.000000,373301.437500,1.000000,1.000000
440451.49000122,4464023.64000122,10.09000015,177,255,0,5.000000,11.000000,373302.156250,0.000000,1.000000
440454.93999817,4464021.29999725,11.82999992,252,255,0,5.000000,21.000000,373302.562500,0.000000,1.000000
440456.57999756,4464020.46000092,9.60000038,157,255,0,5.000000,30.000000,373303.156250,0.000000,1.000000
440454.77999451,4464020.94999878,11.06999969,219,255,0,5.000000,14.000000,373303.468750,0.000000,1.000000
440457.44999268,4464024.93000214,11.02999973,218,255,0,5.000000,20.000000,373304.343750,1.000000,1.000000
440457.27999451,4464023.86999695,10.93999958,214,255,0,5.000000,16.000000,373305.156250,0.000000,1.000000
440456.38999512,4464020.47999756,9.50000000,152,255,0,6.000000,13.000000,373356.375000,0.000000,1.000000
440454.96999695,4464020.82000153,9.42000008,148,255,0,6.000000,23.000000,373357.000000,0.000000,1.000000
440454.19999268,4464022.55999939,12.53999996,255,227,0,6.000000,17.000000,373357.593750,1.000000,1.000000
440452.89998962,4464021.12999908,9.81999969,166,255,0,6.000000,10.000000,373358.281250,1.000000,1.000000
440451.64998962,4464022.79999725,9.60999966,157,255,0,6.000000,6.000000,373358.593750,0.000000,1.000000
440454.94999268,4464022.15000336,12.31999969,255,236,0,6.000000,18.000000,373359.500000,1.000000,1.000000
440455.38000061,4464024.86999695,10.05000019,175,255,0,5.000000,15.000000,373300.843750,0.000000,1.000000
440452.45998718,4464024.32000153,9.81000042,166,255,0,5.000000,31.000000,373301.437500,0.000000,1.000000
440452.86999084,4464023.78000061,9.59000015,156,255,0,5.000000,7.000000,373302.656250,0.000000,1.000000
440455.25999023,4464023.62999908,9.72999954,162,255,0,5.000000,17.000000,373303.062500,1.000000,1.000000
440452.15999939,4464023.29000275,10.25000000,184,255,0,5.000000,1.000000,373303.656250,1.000000,1.000000
440453.05999329,4464023.78000061,9.76000023,163,255,0,5.000000,28.000000,373304.062500,1.000000,1.000000
440453.40999939,4464023.33999817,9.64000034,158,255,0,5.000000,10.000000,373304.250000,0.000000,1.000000
440453.10000183,4464023.69999878,9.51000023,152,255,0,5.000000,24.000000,373304.656250,0.000000,1.000000
440451.29999878,4464023.04999725,10.03999996,175,255,0,5.000000,24.000000,373305.062500,0.000000,1.000000
440452.93999817,4464023.14000122,9.72000027,162,255,0,5.000000,16.000000,373306.062500,0.000000,1.000000
440450.88999512,4464024.18000214,9.01000023,131,255,0,6.000000,27.000000,373355.500000,1.000000,1.000000
440452.67998840,4464025.10000031,9.76000023,163,255,0,6.000000,27.000000,373355.687500,1.000000,1.000000
440451.80999329,4464024.00000183,10.13000011,179,255,0,6.000000,9.000000,373355.875000,0.000000,1.000000
440452.74000122,4464024.75999634,10.00000000,174,255,0,6.000000,7.000000,373356.375000,0.000000,1.000000
440452.80999329,4464022.40999786,9.85999966,168,255,0,6.000000,17.000000,373357.406250,1.000000,1.000000
440451.06998779,4464022.83000366,9.81000042,166,255,0,6.000000,22.000000,373358.500000,0.000000,1.000000
440452.16999390,4464023.04000275,10.09000015,177,255,0,6.000000,22.000000,373358.687500,0.000000,1.000000
440451.88999512,4464023.17000000,9.94999981,171,255,0,6.000000,4.000000,373358.906250,0.000000,1.000000
440451.24000122,4464023.21000092,10.13000011,179,255,0,6.000000,16.000000,373359.187500,0.000000,1.000000
440456.63000061,4464025.00999634,10.11999989,178,255,0,5.000000,31.000000,373300.656250,0.000000,1.000000
440455.83999207,4464024.83999817,10.02999973,174,255,0,5.000000,29.000000,373301.062500,1.000000,1.000000
440457.50999023,4464026.43999664,10.92000008,213,255,0,5.000000,9.000000,373301.343750,0.000000,1.000000
440455.86999084,4464025.36999695,9.93000031,171,255,0,5.000000,25.000000,373301.750000,0.000000,1.000000
440457.72999146,4464025.40000336,9.52999973,154,255,0,5.000000,19.000000,373302.156250,0.000000,1.000000
440455.95998718,4464025.26999847,10.02999973,174,255,0,5.000000,19.000000,373302.656250,0.000000,1.000000
440457.80999329,4464025.14000122,10.84000015,210,255,0,5.000000,12.000000,373303.156250,0.000000,1.000000
440456.67998840,4464025.86999695,10.27999973,186,255,0,5.000000,10.000000,373303.656250,0.000000,1.000000
440456.53998901,4464024.62999908,9.84000015,166,255,0,5.000000,6.000000,373304.250000,0.000000,1.000000
440458.77999451,4464025.11999695,11.02999973,218,255,0,5.000000,0.000000,373304.843750,0.000000,1.000000
440457.03998901,4464026.10000031,11.71000004,247,255,0,6.000000,3.000000,373357.687500,0.000000,1.000000
440458.81998779,4464023.98999969,9.50000000,152,255,0,6.000000,19.000000,373358.187500,0.000000,1.000000
440458.46999695,4464023.57000153,9.14999962,137,255,0,6.000000,10.000000,373359.093750,0.000000,1.000000
440458.44999268,4464023.96000092,9.52000046,153,255,0,6.000000,0.000000,373360.781250,0.000000,1.000000
440453.33999207,4464022.50999634,10.69999981,204,255,0,4.000000,1.000000,373233.031250,63.000000,1.000000
440454.25999023,4464022.90000336,10.55000019,197,255,0,5.000000,15.000000,373301.062500,0.000000,1.000000
440453.24999573,4464023.00000183,10.60999966,200,255,0,5.000000,15.000000,373301.250000,0.000000,1.000000
440455.63999512,4464022.85000031,12.05000019,255,248,0,5.000000,27.000000,373301.562500,0.000000,1.000000
440453.33999207,4464024.26999847,10.43999958,192,255,0,5.000000,29.000000,373301.656250,1.000000,1.000000
440454.57999756,4464021.92000000,12.01000023,255,249,0,5.000000,9.000000,373301.937500,0.000000,1.000000
440454.86999084,4464022.08000366,12.18000031,255,242,0,5.000000,7.000000,373302.156250,0.000000,1.000000
440454.05999329,4464021.64000122,11.60999966,243,255,0,5.000000,7.000000,373302.343750,0.000000,1.000000
440453.58999207,4464023.69999878,10.77000046,207,255,0,5.000000,23.000000,373302.468750,0.000000,1.000000
440455.72999146,4464021.96000092,11.81999969,252,255,0,5.000000,19.000000,373302.750000,1.000000,1.000000
440453.46999695,4464022.72000305,10.38000011,189,255,0,5.000000,5.000000,373302.843750,0.000000,1.000000
440455.14998962,4464023.53000061,11.96000004,255,252,0,5.000000,1.000000,373303.062500,1.000000,1.000000
440455.63000061,4464022.62999908,11.89999962,255,254,0,5.000000,14.000000,373303.250000,0.000000,1.000000
440453.54999878,4464024.04999725,10.38000011,189,255,0,5.000000,17.000000,373303.343750,0.000000,1.000000
440455.77000000,4464023.85000031,10.11999989,178,255,0,5.000000,12.000000,373303.562500,0.000000,1.000000
440454.85000183,4464022.94999878,10.36999989,189,255,0,5.000000,12.000000,373303.750000,0.000000,1.000000
440453.91999390,4464021.97999756,10.07999992,177,255,0,5.000000,12.000000,373303.968750,0.000000,1.000000
440455.30999329,4464023.26999847,11.94999981,255,252,0,5.000000,24.000000,373304.156250,1.000000,1.000000
440455.74000122,4464023.18000214,12.67000008,255,221,0,5.000000,6.000000,373304.343750,1.000000,1.000000
440455.13000061,4464021.79000275,12.10999966,255,245,0,5.000000,22.000000,373304.562500,0.000000,1.000000
440454.11999084,4464022.07000153,12.09000015,255,246,0,5.000000,6.000000,373304.750000,0.000000,1.000000
440455.06998779,4464020.75999634,10.81999969,209,255,0,5.000000,20.000000,373304.937500,0.000000,1.000000
440454.18999817,4464020.86999695,10.14999962,180,255,0,5.000000,4.000000,373305.156250,0.000000,1.000000
440455.70998718,4464022.83000366,12.22999954,255,240,0,5.000000,16.000000,373305.343750,0.000000,1.000000
440454.49000122,4464021.11999695,12.07999992,255,246,0,5.000000,16.000000,373305.656250,0.000000,1.000000
440453.27999451,4464022.65999786,10.27000046,185,255,0,5.000000,0.000000,373305.937500,0.000000,1.000000
440453.97999146,4464022.12999908,12.51000023,255,228,0,6.000000,15.000000,373355.593750,0.000000,1.000000
440452.92998840,4464024.25999634,10.32999992,188,255,0,6.000000,27.000000,373355.781250,0.000000,1.000000
440454.24999573,4464021.12999908,9.80000019,165,255,0,6.000000,13.000000,373355.875000,1.000000,1.000000
440453.68999817,4464021.97000305,11.68000031,246,255,0,6.000000,11.000000,373356.093750,0.000000,1.000000
440454.71999695,4464021.05999939,12.35000038,255,235,0,6.000000,27.000000,373356.375000,0.000000,1.000000
440453.63999512,4464024.83000366,10.69999981,204,255,0,6.000000,23.000000,373356.593750,0.000000,1.000000
440453.21999695,4464021.36000244,11.43000031,235,255,0,6.000000,23.000000,373356.687500,0.000000,1.000000
440454.69999268,4464023.01999847,12.78999996,255,216,0,6.000000,7.000000,373356.875000,0.000000,1.000000
440453.45998718,4464021.01999847,11.50000000,238,255,0,6.000000,21.000000,373357.000000,1.000000,1.000000
440454.88000061,4464022.68999664,12.27000046,255,238,0,6.000000,5.000000,373357.187500,1.000000,1.000000
440452.38000061,4464022.39000122,10.02000046,174,255,0,6.000000,1.000000,373357.281250,0.000000,1.000000
440455.00999023,4464022.68999664,12.40999985,255,232,0,6.000000,19.000000,373357.500000,1.000000,1.000000
440455.47999146,4464021.39000122,10.60000038,199,255,0,6.000000,3.000000,373357.593750,0.000000,1.000000
440455.61999084,4464022.75999634,12.21000004,255,241,0,6.000000,1.000000,373357.781250,1.000000,1.000000
440455.71999695,4464020.72999756,8.96000004,129,255,0,6.000000,1.000000,373357.906250,1.000000,1.000000
440455.02999451,4464022.18999664,12.06999969,255,247,0,6.000000,30.000000,373358.093750,0.000000,1.000000
