-0.6380,-4.7380,5.2350,0.0000,117.0000,137.0000,15.0000
-0.6140,-4.7220,5.5340,0.0000,123.0000,131.0000,11.0000
-0.4340,-4.5930,5.1210,0.0000,115.0000,139.0000,104.0000
-0.0080,-5.0220,5.3250,0.0000,118.0000,136.0000,31.0000
0.0980,-4.8360,5.2450,0.0000,117.0000,137.0000,30.0000
-0.4800,-5.2300,5.4030,0.0000,120.0000,134.0000,8.0000
-0.3750,-5.1780,5.1460,0.0000,115.0000,139.0000,8.0000
-0.5500,-5.0590,5.5130,0.0000,122.0000,132.0000,30.0000
-0.5630,-4.9890,5.1990,0.0000,116.0000,138.0000,127.0000
-0.1980,-5.1010,5.3770,0.0000,120.0000,134.0000,163.0000
-0.3150,-4.8830,5.4690,0.0000,121.0000,133.0000,145.0000
-0.1600,-4.9030,5.1180,0.0000,115.0000,139.0000,21.0000
-1.1380,-4.9360,4.7320,0.0000,106.0000,148.0000,149.0000
-1.1930,-4.8100,5.0030,0.0000,112.0000,142.0000,7.0000
-0.9830,-4.8540,4.9120,0.0000,110.0000,144.0000,208.0000
-1.0780,-4.7330,4.5930,0.0000,104.0000,150.0000,141.0000
-1.0930,-4.6860,4.8800,0.0000,109.0000,145.0000,14.0000
-0.8220,-4.5450,4.6010,0.0000,104.0000,150.0000,1.0000
-1.6050,-5.1330,4.6690,0.0000,106.0000,148.0000,49.0000
-1.5850,-5.1070,5.0160,0.0000,112.0000,142.0000,28.0000
-1.3710,-5.0030,4.5850,0.0000,103.0000,151.0000,58.0000
-1.3080,-5.0160,4.8540,0.0000,109.0000,145.0000,0.0000
-1.5540,-4.9030,5.0320,0.0000,112.0000,142.0000,25.0000
-1.5760,-4.8560,4.7630,0.0000,107.0000,147.0000,63.0000
-1.3710,-4.8000,4.8360,0.0000,109.0000,145.0000,97.0000
-0.8530,-5.3780,4.7760,0.0000,107.0000,147.0000,1.0000
-0.8130,-5.3510,5.0260,0.0000,112.0000,142.0000,135.0000
-0.6510,-5.2900,4.7130,0.0000,106.0000,148.0000,161.0000
-1.0500,-5.1630,5.0170,0.0000,112.0000,142.0000,221.0000
-0.9300,-5.1670,4.6720,0.0000,106.0000,148.0000,195.0000
-0.8600,-5.1740,4.9410,0.0000,111.0000,143.0000,188.0000
-1.4200,-5.5970,4.9790,0.0000,112.0000,142.0000,37.0000
-1.3510,-5.4910,4.6380,0.0000,105.0000,149.0000,217.0000
-1.4960,-5.3710,4.9050,0.0000,110.0000,144.0000,193.0000
-1.1340,-5.4270,4.9920,0.0000,112.0000,142.0000,80.0000
-1.0920,-5.2940,4.8090,0.0000,108.0000,146.0000,9.0000
-1.1220,-4.9430,5.2890,0.0000,118.0000,136.0000,52.0000
-0.9950,-4.8880,5.5380,0.0000,123.0000,131.0000,226.0000
-1.1820,-4.7800,5.4830,0.0000,121.0000,133.0000,264.0000
-0.8630,-4.8280,5.1310,0.0000,115.0000,139.0000,125.0000
-1.0970,-4.6980,5.1480,0.0000,115.0000,139.0000,8.0000
-0.9120,-4.5800,5.3330,0.0000,118.0000,136.0000,0.0000
-1.5610,-5.1380,5.5370,0.0000,123.0000,131.0000,31.0000
-1.5830,-5.1090,5.2890,0.0000,118.0000,136.0000,19.0000
-0.9450,-5.4260,5.3910,0.0000,120.0000,134.0000,137.0000
-1.0110,-5.2660,5.5190,0.0000,122.0000,132.0000,145.0000
-0.6570,-5.2890,5.3070,0.0000,118.0000,136.0000,81.0000
-0.7280,-5.2090,5.5030,0.0000,122.0000,132.0000,194.0000
-0.8620,-5.0740,5.1950,0.0000,116.0000,138.0000,53.0000
-0.8810,-4.9880,5.3850,0.0000,120.0000,134.0000,63.0000
-1.3690,-5.5960,5.2910,0.0000,118.0000,136.0000,50.0000
-1.5370,-5.3650,5.4720,0.0000,121.0000,133.0000,158.0000
-1.3150,-5.4270,5.4790,0.0000,121.0000,133.0000,21.0000
-1.2410,-5.4390,5.1760,0.0000,115.0000,139.0000,51.0000
-1.5290,-5.3540,5.2030,0.0000,116.0000,138.0000,65.0000
-1.3460,-5.2390,5.2280,0.0000,117.0000,137.0000,52.0000
-1.2630,-5.2280,5.4260,0.0000,121.0000,133.0000,76.0000
-1.4290,-4.8440,5.5320,0.0000,123.0000,131.0000,70.0000
-2.6500,-5.0010,4.4770,0.0000,101.0000,153.0000,21.0000
-3.0140,-4.9080,4.5020,0.0000,102.0000,152.0000,24.0000
-2.5320,-5.5260,3.9650,0.0000,91.0000,163.0000,10.0000
-2.3180,-5.4090,3.8310,0.0000,88.0000,166.0000,2.0000
-1.7620,-5.5530,3.9820,0.0000,91.0000,163.0000,89.0000
-2.0300,-5.3720,3.9570,0.0000,91.0000,163.0000,168.0000
-2.2380,-5.8480,3.9360,0.0000,91.0000,163.0000,100.0000
-2.4150,-5.7300,3.9240,0.0000,91.0000,163.0000,135.0000
-2.0470,-5.7210,3.9730,0.0000,91.0000,163.0000,9.0000
-2.5400,-5.5220,4.4780,0.0000,101.0000,153.0000,82.0000
-2.4090,-5.4690,4.1580,0.0000,95.0000,159.0000,1.0000
-2.3470,-5.4340,4.4910,0.0000,102.0000,152.0000,33.0000
-2.6520,-5.2880,4.4610,0.0000,101.0000,153.0000,178.0000
-2.1730,-5.3780,4.2160,0.0000,96.0000,158.0000,2.0000
-1.8790,-5.8010,4.1010,0.0000,94.0000,160.0000,17.0000
-1.7330,-5.7330,4.2860,0.0000,97.0000,157.0000,57.0000
-2.0010,-5.5300,4.3930,0.0000,100.0000,154.0000,196.0000
-1.8340,-5.4890,4.2030,0.0000,96.0000,158.0000,265.0000
-1.7540,-5.4920,4.3940,0.0000,100.0000,154.0000,261.0000
-1.6910,-5.2890,4.0470,0.0000,93.0000,161.0000,15.0000
-2.3480,-6.0140,4.4730,0.0000,101.0000,153.0000,52.0000
-2.1500,-5.8940,4.3450,0.0000,99.0000,155.0000,206.0000
-2.4300,-5.8000,4.3160,0.0000,98.0000,156.0000,45.0000
-2.1260,-5.7090,4.2320,0.0000,97.0000,157.0000,125.0000
-2.2360,-5.6290,4.4890,0.0000,102.0000,152.0000,59.0000
-2.2060,-5.5210,4.0730,0.0000,94.0000,160.0000,80.0000
-1.6710,-5.2010,4.3850,0.0000,100.0000,154.0000,67.0000
-2.2470,-5.0330,4.5000,0.0000,102.0000,152.0000,114.0000
-1.9130,-5.2370,4.4710,0.0000,101.0000,153.0000,77.0000
-2.8930,-6.0140,3.9050,0.0000,90.0000,164.0000,9.0000
-2.7710,-5.8290,3.9390,0.0000,91.0000,163.0000,0.0000
-3.0380,-6.2650,3.9250,0.0000,91.0000,163.0000,79.0000
-3.2000,-6.0370,3.8820,0.0000,90.0000,164.0000,4.0000
-3.0160,-5.7380,4.1450,0.0000,95.0000,159.0000,12.0000
-3.0350,-5.7120,4.4840,0.0000,102.0000,152.0000,9.0000
-2.8420,-5.6220,4.1280,0.0000,94.0000,160.0000,57.0000
-2.7070,-5.6070,4.2750,0.0000,97.0000,157.0000,36.0000
-2.9350,-5.5270,4.4430,0.0000,101.0000,153.0000,24.0000
-3.4570,-5.9250,4.4200,0.0000,100.0000,154.0000,5.0000
-3.2780,-5.8290,4.2210,0.0000,97.0000,157.0000,38.0000
-2.7990,-6.2060,4.4690,0.0000,101.0000,153.0000,75.0000
-2.8490,-6.0850,4.1930,0.0000,96.0000,158.0000,45.0000
-2.7730,-5.9600,4.4780,0.0000,101.0000,153.0000,7.0000
-2.8170,-5.8960,4.2720,0.0000,97.0000,157.0000,111.0000
-3.2740,-6.3800,4.3700,0.0000,100.0000,154.0000,71.0000
-3.1700,-6.3100,4.1120,0.0000,94.0000,160.0000,152.0000
-3.0770,-6.3240,4.3840,0.0000,100.0000,154.0000,12.0000
-3.3730,-6.1850,4.2770,0.0000,97.0000,157.0000,22.0000
-3.1490,-6.1060,4.1590,0.0000,95.0000,159.0000,127.0000
-3.1400,-6.0780,4.3700,0.0000,100.0000,154.0000,2.0000
-2.7520,-5.0630,4.6580,0.0000,105.0000,149.0000,72.0000
-2.7100,-5.0500,4.9860,0.0000,112.0000,142.0000,56.0000
-2.8090,-4.9040,4.7960,0.0000,108.0000,146.0000,60.0000
-2.4580,-4.9450,5.0050,0.0000,112.0000,142.0000,108.0000
-2.6830,-4.6420,4.7640,0.0000,107.0000,147.0000,9.0000
-2.6930,-4.6380,4.9780,0.0000,112.0000,142.0000,34.0000
-2.4710,-4.7010,4.8210,0.0000,109.0000,145.0000,21.0000
-2.3130,-4.8120,5.1900,0.0000,116.0000,138.0000,45.0000
-2.0040,-4.7550,5.4710,0.0000,121.0000,133.0000,47.0000
-2.3020,-4.8440,4.7950,0.0000,108.0000,146.0000,67.0000
-2.7430,-5.0590,5.4230,0.0000,121.0000,133.0000,127.0000
-2.6710,-5.0500,5.2190,0.0000,116.0000,138.0000,30.0000
-2.5670,-4.9330,5.5270,0.0000,123.0000,131.0000,44.0000
-2.7700,-4.7970,5.2730,0.0000,118.0000,136.0000,32.0000
-2.4160,-4.6360,5.0850,0.0000,114.0000,140.0000,65.0000
-3.2320,-5.2770,4.7910,0.0000,108.0000,146.0000,6.0000
-3.0920,-5.2280,4.9510,0.0000,111.0000,143.0000,9.0000
-2.9480,-5.1580,4.6550,0.0000,105.0000,149.0000,51.0000
-3.1420,-5.0160,4.8570,0.0000,109.0000,145.0000,7.0000
-3.2210,-4.9050,5.0110,0.0000,112.0000,142.0000,33.0000
-3.7020,-5.4860,4.9340,0.0000,111.0000,143.0000,25.0000
-3.5570,-5.4220,4.7470,0.0000,107.0000,147.0000,32.0000
-3.4470,-5.3680,4.9950,0.0000,112.0000,142.0000,30.0000
-3.5210,-5.1360,4.9900,0.0000,112.0000,142.0000,30.0000
-3.2170,-5.2840,5.1410,0.0000,115.0000,139.0000,164.0000
-3.2120,-5.2350,5.4340,0.0000,121.0000,133.0000,69.0000
-3.1980,-5.0700,5.2950,0.0000,118.0000,136.0000,30.0000
-2.9090,-5.1160,5.2850,0.0000,118.0000,136.0000,30.0000
-3.0120,-5.0560,5.4990,0.0000,122.0000,132.0000,98.0000
-3.3640,-4.9150,5.2020,0.0000,116.0000,138.0000,49.0000
-2.9490,-4.9760,5.0570,0.0000,113.0000,141.0000,120.0000
-3.6610,-5.4620,5.5010,0.0000,122.0000,132.0000,44.0000
-3.5590,-5.3760,5.2740,0.0000,118.0000,136.0000,73.0000
-3.7520,-5.2900,5.3410,0.0000,119.0000,135.0000,4.0000
-3.4060,-5.3130,5.4170,0.0000,121.0000,133.0000,59.0000
-3.4320,-5.0030,4.8120,0.0000,108.0000,146.0000,8.0000
-2.0630,-5.3410,4.7810,0.0000,108.0000,146.0000,10.0000
-2.1200,-5.1660,5.0130,0.0000,112.0000,142.0000,272.0000
-1.8110,-5.2320,4.9660,0.0000,112.0000,142.0000,116.0000
-2.1840,-5.1150,4.8050,0.0000,108.0000,146.0000,150.0000
-2.5540,-5.5180,4.6920,0.0000,106.0000,148.0000,52.0000
-2.6230,-5.3760,4.8570,0.0000,109.0000,145.0000,35.0000
-2.3450,-5.4490,4.9550,0.0000,111.0000,143.0000,179.0000
-2.4470,-5.2200,4.7450,0.0000,107.0000,147.0000,43.0000
-2.4680,-5.1910,4.9630,0.0000,111.0000,143.0000,37.0000
-2.5390,-5.0410,4.8260,0.0000,109.0000,145.0000,325.0000
-1.7960,-5.0820,4.7020,0.0000,106.0000,148.0000,228.0000
-2.1720,-4.8740,4.6420,0.0000,105.0000,149.0000,31.0000
-1.8960,-4.8700,5.0170,0.0000,112.0000,142.0000,326.0000
-1.7270,-5.7360,4.8350,0.0000,109.0000,145.0000,14.0000
-1.9280,-5.6780,4.7030,0.0000,106.0000,148.0000,7.0000
-1.9230,-5.6330,5.0040,0.0000,112.0000,142.0000,62.0000
-1.6090,-5.6960,4.5710,0.0000,103.0000,151.0000,301.0000
-1.8250,-5.5110,4.8110,0.0000,108.0000,146.0000,4.0000
-1.9770,-5.4200,4.9980,0.0000,112.0000,142.0000,211.0000
-2.4320,-5.6600,4.6200,0.0000,104.0000,150.0000,26.0000
-2.3880,-5.5910,4.8190,0.0000,109.0000,145.0000,206.0000
-2.1810,-5.6010,4.7820,0.0000,108.0000,146.0000,371.0000
-2.0830,-5.3500,5.3600,0.0000,119.0000,135.0000,22.0000
-1.8420,-5.2580,5.5030,0.0000,122.0000,132.0000,71.0000
-1.9880,-5.1880,5.2410,0.0000,117.0000,137.0000,16.0000
-2.2080,-5.0660,5.2590,0.0000,117.0000,137.0000,99.0000
-2.1520,-5.0850,5.4840,0.0000,121.0000,133.0000,84.0000
-1.8990,-5.0050,5.2830,0.0000,118.0000,136.0000,93.0000
-2.5600,-5.5410,5.4760,0.0000,121.0000,133.0000,74.0000
-2.5900,-5.4970,5.1940,0.0000,116.0000,138.0000,3.0000
-2.3950,-5.4940,5.3590,0.0000,119.0000,135.0000,87.0000
-2.2520,-5.4170,5.1620,0.0000,115.0000,139.0000,11.0000
-2.4370,-5.3190,5.2090,0.0000,116.0000,138.0000,181.0000
-2.5210,-5.2500,5.4450,0.0000,121.0000,133.0000,18.0000
-2.2070,-5.2790,5.5160,0.0000,122.0000,132.0000,45.0000
-1.7070,-5.6940,5.4410,0.0000,121.0000,133.0000,65535.0000
-1.9990,-5.5690,5.1990,0.0000,116.0000,138.0000,215.0000
-2.0190,-5.5360,5.3970,0.0000,120.0000,134.0000,54.0000
-1.7430,-5.5050,5.0740,0.0000,113.0000,141.0000,1.0000
-2.0890,-4.8010,5.0600,0.0000,113.0000,141.0000,168.0000
-2.2510,-5.9870,5.3520,0.0000,119.0000,135.0000,118.0000
-2.4200,-5.8840,5.2620,0.0000,117.0000,137.0000,90.0000
-2.0550,-5.8730,5.1040,0.0000,114.0000,140.0000,152.0000
-2.1890,-5.8020,5.5150,0.0000,122.0000,132.0000,49.0000
-2.0430,-5.7560,5.2770,0.0000,118.0000,136.0000,16.0000
-2.2950,-5.6900,5.2290,0.0000,117.0000,137.0000,116.0000
-2.2740,-5.6130,5.4790,0.0000,121.0000,133.0000,31.0000
-3.0220,-5.7490,4.9950,0.0000,112.0000,142.0000,6.0000
-3.0130,-5.7400,4.7600,0.0000,107.0000,147.0000,207.0000
-2.7820,-5.6160,4.6200,0.0000,104.0000,150.0000,86.0000
-3.0640,-5.5440,4.8530,0.0000,109.0000,145.0000,5.0000
-2.8260,-5.5910,4.8650,0.0000,109.0000,145.0000,132.0000
-2.9140,-5.3980,4.8000,0.0000,108.0000,146.0000,194.0000
-2.7980,-5.3090,4.9960,0.0000,112.0000,142.0000,108.0000
-3.4840,-5.9290,4.7430,0.0000,107.0000,147.0000,29.0000
-3.5370,-5.8310,4.9640,0.0000,111.0000,143.0000,124.0000
-3.3910,-5.7370,4.7890,0.0000,108.0000,146.0000,212.0000
-3.3640,-5.6800,4.5180,0.0000,103.0000,151.0000,6.0000
-3.2090,-5.6410,4.7160,0.0000,106.0000,148.0000,131.0000
-3.2990,-5.5870,4.9920,0.0000,112.0000,142.0000,125.0000
-2.8520,-6.1570,4.9420,0.0000,111.0000,143.0000,1.0000
-2.6460,-6.1440,4.6780,0.0000,106.0000,148.0000,4.0000
-2.4230,-6.0480,4.7830,0.0000,108.0000,146.0000,1.0000
-2.6070,-6.0040,4.9450,0.0000,111.0000,143.0000,13.0000
-2.8430,-5.8620,4.7210,0.0000,106.0000,148.0000,177.0000
-2.7030,-5.7620,4.9770,0.0000,112.0000,142.0000,163.0000
-3.2870,-6.4050,4.7000,0.0000,106.0000,148.0000,63.0000
-3.0850,-6.3250,4.8930,0.0000,110.0000,144.0000,47.0000
-3.3620,-6.2680,4.9720,0.0000,112.0000,142.0000,72.0000
-3.2940,-6.1840,4.5860,0.0000,103.0000,151.0000,2.0000
-3.0850,-6.2170,4.6220,0.0000,104.0000,150.0000,21.0000
-3.1940,-6.0380,4.8060,0.0000,108.0000,146.0000,146.0000
-3.2050,-5.9210,4.6190,0.0000,104.0000,150.0000,18.0000
-3.0380,-5.7570,5.3520,0.0000,119.0000,135.0000,101.0000
-2.9230,-5.6090,5.2610,0.0000,117.0000,137.0000,15.0000
-2.7680,-5.6480,5.5110,0.0000,122.0000,132.0000,29.0000
-3.1210,-5.5440,5.3020,0.0000,118.0000,136.0000,122.0000
-2.8140,-5.4350,5.5070,0.0000,122.0000,132.0000,84.0000
-2.8940,-5.3120,5.3290,0.0000,118.0000,136.0000,80.0000
-3.4870,-5.9230,5.1850,0.0000,115.0000,139.0000,94.0000
-3.3920,-5.9040,5.3950,0.0000,120.0000,134.0000,57.0000
-3.4200,-5.7410,5.1290,0.0000,115.0000,139.0000,111.0000
-3.6230,-5.6550,5.0640,0.0000,113.0000,141.0000,75.0000
-3.6520,-5.6230,5.2920,0.0000,118.0000,136.0000,32.0000
-3.2320,-5.6950,5.4340,0.0000,121.0000,133.0000,132.0000
-3.4140,-5.5350,5.2590,0.0000,117.0000,137.0000,4.0000
-3.2610,-5.4870,5.4990,0.0000,122.0000,132.0000,90.0000
-2.7800,-6.1650,5.2800,0.0000,118.0000,136.0000,61.0000
-2.7460,-6.0780,5.4990,0.0000,122.0000,132.0000,5.0000
-2.4850,-6.0690,5.3430,0.0000,119.0000,135.0000,156.0000
-2.8600,-5.9680,5.3640,0.0000,119.0000,135.0000,73.0000
-2.7590,-5.9380,5.1770,0.0000,115.0000,139.0000,84.0000
-2.9030,-5.7980,5.1820,0.0000,115.0000,139.0000,272.0000
-2.6150,-5.8280,5.4980,0.0000,122.0000,132.0000,83.0000
-2.6260,-5.8000,5.2630,0.0000,117.0000,137.0000,200.0000
-3.3050,-6.4210,5.3250,0.0000,118.0000,136.0000,54.0000
-3.2700,-6.4210,5.1110,0.0000,114.0000,140.0000,25.0000
-3.4080,-6.2020,5.4920,0.0000,122.0000,132.0000,31.0000
-3.0410,-6.1690,5.3240,0.0000,118.0000,136.0000,52.0000
-3.1490,-6.0780,5.1800,0.0000,115.0000,139.0000,63.0000
-3.2550,-5.9410,5.0390,0.0000,112.0000,142.0000,128.0000
-3.0230,-5.9550,4.9990,0.0000,112.0000,142.0000,260.0000
-3.9980,-6.0430,4.8270,0.0000,109.0000,145.0000,56.0000
-3.6540,-6.0250,4.9760,0.0000,112.0000,142.0000,5.0000
-3.8190,-5.9310,4.8790,0.0000,109.0000,145.0000,17.0000
-3.9230,-5.7590,4.8220,0.0000,109.0000,145.0000,3.0000
-3.7510,-6.6140,4.6730,0.0000,106.0000,148.0000,259.0000
-3.6250,-6.3760,4.7620,0.0000,107.0000,147.0000,83.0000
-3.8210,-6.2710,4.9360,0.0000,111.0000,143.0000,128.0000
-4.0850,-6.6170,4.7350,0.0000,106.0000,148.0000,16.0000
-3.9100,-6.5690,4.8630,0.0000,109.0000,145.0000,53.0000
-3.9840,-6.1230,5.3250,0.0000,118.0000,136.0000,8.0000
-3.7680,-6.0580,5.1840,0.0000,115.0000,139.0000,102.0000
-4.0250,-5.9130,5.1030,0.0000,114.0000,140.0000,4.0000
-3.6320,-5.9920,5.4100,0.0000,120.0000,134.0000,62.0000
-3.8850,-5.9320,5.3540,0.0000,119.0000,135.0000,33.0000
-3.9660,-5.7120,5.1980,0.0000,116.0000,138.0000,60.0000
-3.9110,-5.7120,5.3920,0.0000,120.0000,134.0000,97.0000
-3.7440,-6.6170,5.3350,0.0000,118.0000,136.0000,20.0000
-3.7570,-6.5940,5.0080,0.0000,112.0000,142.0000,22.0000
-3.5190,-6.5140,5.4770,0.0000,121.0000,133.0000,29.0000
-3.6980,-6.4160,5.1430,0.0000,115.0000,139.0000,25.0000
-3.5080,-6.4090,5.3010,0.0000,118.0000,136.0000,20.0000
-3.9140,-6.2740,5.4610,0.0000,121.0000,133.0000,48.0000
-3.8180,-6.2750,5.2690,0.0000,118.0000,136.0000,35.0000
-3.5540,-6.1500,5.2020,0.0000,116.0000,138.0000,36.0000
-4.2440,-6.8330,5.2040,0.0000,116.0000,138.0000,32.0000
-4.0630,-6.7580,5.2890,0.0000,118.0000,136.0000,10.0000
-3.9820,-6.5800,5.1810,0.0000,115.0000,139.0000,16.0000
-4.0280,-6.3560,5.1780,0.0000,115.0000,139.0000,7.0000
-1.8340,-4.6850,5.9820,0.0000,132.0000,122.0000,180.0000
-1.5890,-4.5820,5.9300,0.0000,130.0000,124.0000,63.0000
-1.7780,-4.6880,6.3710,0.0000,139.0000,115.0000,8.0000
-0.0060,-5.0340,5.7320,0.0000,127.0000,127.0000,11.0000
0.0200,-5.0260,5.9920,0.0000,132.0000,122.0000,12.0000
-0.1130,-4.8050,5.9700,0.0000,131.0000,123.0000,51.0000
-0.4850,-5.2260,6.0350,0.0000,133.0000,121.0000,96.0000
-0.4980,-5.1980,5.6820,0.0000,126.0000,128.0000,20.0000
-0.2970,-5.1460,5.7800,0.0000,127.0000,127.0000,197.0000
-0.4640,-5.0200,5.7840,0.0000,127.0000,127.0000,2.0000
-0.2030,-5.0820,5.9860,0.0000,132.0000,122.0000,146.0000
-0.2460,-4.9690,5.6540,0.0000,125.0000,129.0000,77.0000
-0.3320,-4.8530,5.9460,0.0000,131.0000,123.0000,4.0000
-0.5300,-5.1570,6.4770,0.0000,142.0000,112.0000,95.0000
-0.3470,-5.1840,6.5700,0.0000,143.0000,111.0000,88.0000
-0.2950,-5.1060,6.2640,0.0000,137.0000,117.0000,40.0000
-0.4810,-4.9410,6.1430,0.0000,135.0000,119.0000,99.0000
-1.1390,-4.9510,5.7760,0.0000,127.0000,127.0000,110.0000
-1.1750,-4.9150,6.0580,0.0000,133.0000,121.0000,107.0000
-1.5910,-5.1460,5.9310,0.0000,130.0000,124.0000,23.0000
-1.7090,-4.9840,5.7900,0.0000,128.0000,126.0000,77.0000
-1.6950,-4.9760,6.0160,0.0000,133.0000,121.0000,109.0000
-1.3760,-5.0580,5.8880,0.0000,130.0000,124.0000,46.0000
-1.3300,-4.9820,5.6670,0.0000,125.0000,129.0000,37.0000
-1.4640,-4.8080,5.7260,0.0000,127.0000,127.0000,58.0000
-1.4570,-4.8140,5.9470,0.0000,131.0000,123.0000,117.0000
-0.9530,-5.4360,5.8350,0.0000,129.0000,125.0000,98.0000
-0.8520,-5.3940,6.0190,0.0000,133.0000,121.0000,45.0000
-0.9000,-5.2590,5.6920,0.0000,126.0000,128.0000,8.0000
-1.0650,-5.1900,5.9640,0.0000,131.0000,123.0000,50.0000
-0.7720,-5.1350,6.0600,0.0000,133.0000,121.0000,70.0000
-0.7070,-5.0710,5.8070,0.0000,128.0000,126.0000,313.0000
-1.3280,-5.5930,6.0230,0.0000,133.0000,121.0000,168.0000
-1.4670,-5.5160,5.6840,0.0000,126.0000,128.0000,40.0000
-1.2000,-5.5060,5.8340,0.0000,129.0000,125.0000,48.0000
-1.4580,-5.4020,5.8560,0.0000,129.0000,125.0000,23.0000
-1.3050,-5.3100,5.6810,0.0000,126.0000,128.0000,92.0000
-1.3040,-5.2510,5.9890,0.0000,132.0000,122.0000,174.0000
-0.9760,-4.8840,6.1580,0.0000,135.0000,119.0000,150.0000
-1.1880,-4.7280,6.5540,0.0000,143.0000,111.0000,71.0000
-1.6270,-5.1770,6.2830,0.0000,138.0000,116.0000,20.0000
-1.4270,-5.0950,6.4400,0.0000,141.0000,113.0000,93.0000
-1.5890,-4.9600,6.5120,0.0000,142.0000,112.0000,78.0000
-1.6330,-4.8510,6.1600,0.0000,135.0000,119.0000,109.0000
-1.3030,-4.9460,6.2730,0.0000,137.0000,117.0000,70.0000
-1.4900,-4.7340,6.4010,0.0000,140.0000,114.0000,16.0000
