//X,Y,Z,R,G,B,Point Source ID,User Data,Time,Intensity,Classification
440473.81998779,4464054.66000549,7.57000017,69,255,0,5.000000,9.000000,373297.656250,24.000000,1.000000
440475.11999084,4464054.86000244,7.75000000,77,255,0,5.000000,7.000000,373297.750000,25.000000,1.000000
440471.64998962,4464054.53999512,3.74000001,0,160,94,5.000000,23.000000,373298.468750,32.000000,1.000000
440472.69999268,4464054.89999573,3.86999989,0,166,88,5.000000,5.000000,373298.562500,34.000000,1.000000
440472.99000122,4464054.70999329,4.67999983,0,200,54,5.000000,19.000000,373298.750000,35.000000,1.000000
440473.57999756,4464054.19000427,5.98999977,1,255,0,5.000000,12.000000,373299.875000,57.000000,1.000000
440472.14998962,4464054.66000549,4.40999985,0,189,65,5.000000,28.000000,373300.062500,31.000000,1.000000
440473.54999878,4464054.95999329,7.09999990,49,255,0,5.000000,4.000000,373301.250000,29.000000,1.000000
440471.43999817,4464053.94999878,3.15000010,0,134,120,6.000000,29.000000,373356.875000,46.000000,1.000000
440473.78998901,4464054.31999390,7.61999989,71,255,0,6.000000,23.000000,373358.781250,63.000000,1.000000
440473.85000183,4464055.11999695,8.43999958,106,255,0,6.000000,3.000000,373359.500000,63.000000,1.000000
440473.64998962,4464054.50999634,7.21999979,54,255,0,6.000000,14.000000,373360.781250,63.000000,1.000000
440472.79999878,4464055.58000366,7.57000017,69,255,0,6.000000,10.000000,373361.593750,63.000000,1.000000
440473.43999817,4464054.14999573,6.34000015,16,255,0,6.000000,8.000000,373362.375000,63.000000,1.000000
440473.17998840,4464055.08000366,8.57999992,112,255,0,6.000000,4.000000,373363.500000,50.000000,1.000000
440471.78998901,4464054.50000183,8.11999989,93,255,0,5.000000,12.000000,373300.062500,8.000000,1.000000
440472.63000061,4464054.52000610,8.05000019,90,255,0,5.000000,10.000000,373300.250000,20.000000,1.000000
440472.71999695,4464054.53999512,8.10999966,92,255,0,5.000000,4.000000,373301.375000,16.000000,1.000000
440472.67998840,4464054.94999878,6.78999996,35,255,0,6.000000,9.000000,373358.187500,63.000000,1.000000
440471.33999207,4464054.61999695,8.05000019,90,255,0,6.000000,19.000000,373359.093750,63.000000,1.000000
440472.43999817,4464054.86000244,8.27000046,99,255,0,6.000000,24.000000,373361.781250,63.000000,1.000000
440473.16999390,4464057.64999573,11.01000023,217,255,0,5.000000,8.000000,373300.562500,27.000000,1.000000
440471.94999268,4464056.24000732,12.88000011,255,212,0,6.000000,9.000000,373357.875000,63.000000,1.000000
440472.19999268,4464055.34999268,11.59000015,242,255,0,4.000000,5.000000,373235.625000,63.000000,1.000000
440472.67998840,4464057.94999878,9.61999989,157,255,0,4.000000,8.000000,373238.531250,63.000000,1.000000
440474.68999817,4464056.64000122,9.55000019,154,255,0,5.000000,29.000000,373296.875000,38.000000,1.000000
440472.89998962,4464055.89999573,12.52999973,255,227,0,5.000000,23.000000,373298.156250,0.000000,1.000000
440474.63000061,4464057.28000061,10.93000031,213,255,0,6.000000,0.000000,373364.781250,63.000000,1.000000
440473.95998718,4464057.41000549,9.01000023,131,255,0,4.000000,30.000000,373237.437500,63.000000,1.000000
440474.07999756,4464057.17999451,9.30000019,143,255,0,4.000000,10.000000,373238.437500,63.000000,1.000000
440475.29999878,4464056.00000183,9.22999954,140,255,0,5.000000,1.000000,373298.656250,42.000000,1.000000
440472.91999390,4464057.44999878,10.11999989,178,255,0,4.000000,11.000000,373234.031250,63.000000,1.000000
440471.77999451,4464057.49000732,9.48999977,151,255,0,4.000000,21.000000,373235.531250,63.000000,1.000000
440472.10999634,4464057.44999878,10.06000042,176,255,0,4.000000,3.000000,373236.031250,63.000000,1.000000
440472.02999451,4464056.17999451,11.21000004,225,255,0,4.000000,1.000000,373236.531250,63.000000,1.000000
440471.75999023,4464056.81999390,10.06999969,177,255,0,4.000000,28.000000,373237.437500,63.000000,1.000000
440471.93999817,4464057.55000488,10.56000042,198,255,0,4.000000,26.000000,373237.937500,63.000000,1.000000
440473.42998840,4464057.45999329,9.61999989,157,255,0,4.000000,6.000000,373239.031250,63.000000,1.000000
440474.38999512,4464056.05999939,9.85000038,167,255,0,5.000000,31.000000,373296.562500,19.000000,1.000000
440473.24000122,4464057.78000061,10.92000008,213,255,0,5.000000,11.000000,373297.468750,26.000000,1.000000
440471.99000122,4464055.72000305,9.43999958,149,255,0,5.000000,1.000000,373299.375000,17.000000,1.000000
440471.60999634,4464055.83999817,9.42000008,148,255,0,5.000000,16.000000,373302.156250,42.000000,1.000000
440473.52999451,4464055.44999878,9.88000011,169,255,0,6.000000,17.000000,373360.093750,63.000000,1.000000
440474.43999817,4464055.44000427,9.56000042,154,255,0,6.000000,30.000000,373360.875000,63.000000,1.000000
440472.91999390,4464056.03999512,12.76000023,255,217,0,5.000000,19.000000,373298.750000,0.000000,1.000000
440473.46999695,4464056.89999573,11.46000004,236,255,0,4.000000,9.000000,373234.843750,63.000000,1.000000
440472.02999451,4464056.11000244,11.42000008,234,255,0,4.000000,17.000000,373236.531250,63.000000,1.000000
440472.74999573,4464055.38000671,11.40999985,234,255,0,4.000000,6.000000,373238.937500,63.000000,1.000000
440472.82999756,4464054.99000732,11.28999996,229,255,0,5.000000,15.000000,373297.062500,0.000000,1.000000
440473.99000122,4464056.20999329,11.25000000,227,255,0,5.000000,25.000000,373297.656250,4.000000,1.000000
440473.85000183,4464056.45999329,11.21000004,225,255,0,5.000000,5.000000,373298.375000,7.000000,1.000000
440473.45998718,4464055.77000610,12.10000038,255,246,0,5.000000,1.000000,373299.062500,1.000000,1.000000
440472.88999512,4464055.92000000,12.46000004,255,230,0,5.000000,28.000000,373299.875000,0.000000,1.000000
440473.39998962,4464057.22999756,12.00000000,255,250,0,5.000000,8.000000,373300.468750,13.000000,1.000000
440473.99999573,4464055.55000488,12.32999992,255,236,0,5.000000,2.000000,373301.375000,14.000000,1.000000
440472.10999634,4464055.27000610,10.53999996,197,255,0,6.000000,9.000000,373358.093750,63.000000,1.000000
440473.60999634,4464055.64000122,12.68999958,255,220,0,6.000000,8.000000,373362.281250,63.000000,1.000000
440471.74000122,4464056.24000732,11.82999992,252,255,0,4.000000,8.000000,373238.343750,63.000000,1.000000
440472.72999146,4464055.61000244,11.75000000,249,255,0,5.000000,6.000000,373300.875000,0.000000,1.000000
440471.08999207,4464058.13000671,2.17000008,0,92,162,5.000000,5.000000,373298.656250,61.000000,1.000000
440471.06998779,4464057.05000488,2.16000009,0,92,162,5.000000,8.000000,373301.156250,60.000000,1.000000
440471.13000061,4464056.94000427,3.69000006,0,157,97,4.000000,12.000000,373237.437500,63.000000,1.000000
440470.85999634,4464055.69000427,3.84999990,0,165,89,4.000000,13.000000,373233.031250,52.000000,1.000000
440471.02000000,4464056.86999695,3.01999998,0,129,125,4.000000,31.000000,373232.625000,63.000000,1.000000
440470.93999817,4464056.84999268,3.40000010,0,145,109,4.000000,13.000000,373233.031250,52.000000,1.000000
440470.79999878,4464056.81999390,3.17000008,0,135,119,4.000000,9.000000,373233.937500,63.000000,1.000000
440471.05999329,4464056.61000244,3.75000000,0,160,94,4.000000,9.000000,373234.031250,63.000000,1.000000
440471.06998779,4464056.86000244,3.68000007,0,157,97,4.000000,23.000000,373234.625000,63.000000,1.000000
440471.02999451,4464056.77000610,3.67000008,0,157,97,4.000000,5.000000,373235.312500,63.000000,1.000000
440471.10999634,4464056.47000305,3.50000000,0,149,105,4.000000,1.000000,373236.437500,63.000000,1.000000
440471.13000061,4464056.89999573,3.64000010,0,155,99,4.000000,30.000000,373236.812500,63.000000,1.000000
440470.93999817,4464057.03000061,3.49000001,0,149,105,4.000000,22.000000,373238.843750,63.000000,1.000000
440471.02000000,4464055.44999878,3.67000008,0,157,97,5.000000,26.000000,373300.750000,45.000000,1.000000
440470.94999268,4464056.02000610,4.23999977,0,181,73,4.000000,10.000000,373237.937500,63.000000,1.000000
440470.96999695,4464054.20999329,2.56999993,0,109,145,5.000000,13.000000,373297.468750,101.000000,1.000000
440470.99999573,4464054.05999939,2.44000006,0,104,150,5.000000,25.000000,373298.062500,42.000000,1.000000
440470.88000061,4464055.80999939,3.85999990,0,165,89,5.000000,21.000000,373298.750000,108.000000,1.000000
440470.89998962,4464055.14000122,3.79999995,0,163,91,5.000000,19.000000,373299.250000,42.000000,1.000000
440470.92998840,4464055.03000061,3.98000002,0,170,84,5.000000,28.000000,373300.375000,42.000000,1.000000
440471.00999023,4464055.25999634,3.86999989,0,166,88,5.000000,10.000000,373300.750000,44.000000,1.000000
440470.99000122,4464054.47999756,4.03999996,0,172,82,4.000000,11.000000,373233.531250,63.000000,1.000000
440471.00999023,4464054.94999878,3.58999991,0,154,100,4.000000,1.000000,373236.437500,63.000000,1.000000
440470.93999817,4464054.55000488,3.23000002,0,138,116,5.000000,31.000000,373297.156250,42.000000,1.000000
440471.07999756,4464054.72000305,3.27999997,0,140,114,5.000000,11.000000,373297.750000,38.000000,1.000000
440470.93999817,4464054.30000488,3.29999995,0,141,113,5.000000,5.000000,373298.875000,35.000000,1.000000
440470.86999084,4464054.53000061,3.29999995,0,141,113,5.000000,28.000000,373300.375000,72.000000,1.000000
440471.10999634,4464055.86999695,8.27999973,100,255,0,4.000000,7.000000,373234.718750,63.000000,1.000000
440471.11999084,4464054.78000061,7.92000008,84,255,0,5.000000,13.000000,373297.562500,22.000000,1.000000
440470.99000122,4464055.88000671,8.14999962,94,255,0,4.000000,27.000000,373233.625000,63.000000,1.000000
440470.81998779,4464054.70999329,8.07999992,91,255,0,4.000000,25.000000,373234.125000,63.000000,1.000000
440470.35000183,4464055.72999756,8.44999981,107,255,0,4.000000,19.000000,373235.718750,63.000000,1.000000
440471.11999084,4464054.39999573,8.06999969,91,255,0,6.000000,7.000000,373358.375000,63.000000,1.000000
440473.42998840,4464053.47999756,1.89999998,0,81,173,5.000000,13.000000,373297.062500,108.000000,1.000000
440475.00999023,4464057.06999390,2.11999989,0,90,164,4.000000,24.000000,373239.125000,63.000000,1.000000
440474.07999756,4464057.64999573,2.15000010,0,91,163,4.000000,23.000000,373235.437500,63.000000,1.000000
440471.45998718,4464057.25000183,2.21000004,0,94,160,4.000000,19.000000,373235.937500,63.000000,1.000000
440473.85000183,4464057.50000183,1.87000000,0,80,174,4.000000,14.000000,373237.531250,63.000000,1.000000
440474.38999512,4464057.03000061,2.16000009,0,92,162,4.000000,10.000000,373238.625000,63.000000,1.000000
440474.16999390,4464057.25999634,2.17000008,0,92,162,4.000000,20.000000,373240.125000,51.000000,1.000000
440475.06998779,4464057.16000549,1.88999999,0,80,174,5.000000,31.000000,373295.968750,63.000000,1.000000
440473.71999695,4464053.75999634,2.17000008,0,92,162,5.000000,13.000000,373296.968750,107.000000,1.000000
440474.49999573,4464054.86999695,2.15000010,0,91,163,5.000000,27.000000,373297.156250,60.000000,1.000000
440472.94999268,4464053.34999268,1.97000003,0,84,170,5.000000,30.000000,373299.750000,47.000000,1.000000
440473.77999451,4464053.66000549,2.22000003,0,94,160,5.000000,10.000000,373300.156250,48.000000,1.000000
440472.66999390,4464058.33999817,2.13000011,0,91,163,5.000000,24.000000,373300.875000,63.000000,1.000000
440471.91999390,4464054.00999634,2.06999993,0,88,166,5.000000,8.000000,373300.968750,49.000000,1.000000
440472.10000183,4464056.89999573,1.88000000,0,80,174,5.000000,4.000000,373301.875000,62.000000,1.000000
440473.89998962,4464053.47000305,2.84999990,0,121,133,5.000000,24.000000,373300.656250,99.000000,1.000000
440473.49000122,4464057.49000732,3.80999994,0,163,91,4.000000,20.000000,373239.937500,53.000000,1.000000
440471.46999695,4464057.20999329,3.34999990,0,143,111,4.000000,7.000000,373234.718750,63.000000,1.000000
440473.40999939,4464057.16000549,3.03999996,0,130,124,4.000000,10.000000,373238.437500,63.000000,1.000000
440472.28998901,4464057.03999512,4.26000023,0,182,72,4.000000,15.000000,373232.843750,63.000000,1.000000
440472.49000122,4464057.67999451,2.67000008,0,114,140,4.000000,5.000000,373235.625000,63.000000,1.000000
440475.97999146,4464055.63000671,2.54999995,0,109,145,4.000000,3.000000,373236.812500,63.000000,1.000000
440471.52999451,4464057.33999817,3.32999992,0,142,112,4.000000,30.000000,373236.937500,63.000000,1.000000
440473.52999451,4464056.99000732,2.78999996,0,119,135,4.000000,30.000000,373237.437500,63.000000,1.000000
440472.74000122,4464058.00000183,3.53999996,0,151,103,4.000000,28.000000,373237.718750,63.000000,1.000000
440473.47999146,4464057.25999634,3.77999997,0,162,92,4.000000,24.000000,373238.843750,63.000000,1.000000
440474.38000061,4464056.39000122,3.97000003,0,169,85,4.000000,6.000000,373239.531250,63.000000,1.000000
440473.00999023,4464057.61999695,4.32999992,0,185,69,4.000000,20.000000,373239.843750,53.000000,1.000000
440473.89998962,4464056.45999329,4.05999994,0,174,80,4.000000,20.000000,373240.031250,53.000000,1.000000
440473.41999390,4464054.11000244,2.75000000,0,117,137,5.000000,31.000000,373296.562500,55.000000,1.000000
440476.42998840,4464055.41000549,2.77999997,0,118,136,5.000000,11.000000,373296.656250,63.000000,1.000000
440473.49000122,4464054.00000183,3.20000005,0,136,118,5.000000,10.000000,373300.250000,47.000000,1.000000
440473.19999268,4464054.05000488,3.46000004,0,148,106,5.000000,24.000000,373300.750000,47.000000,1.000000
440471.77999451,4464056.42999451,3.34999990,0,143,111,5.000000,8.000000,373300.968750,52.000000,1.000000
440473.47999146,4464054.20999329,3.76999998,0,161,93,5.000000,16.000000,373302.156250,57.000000,1.000000
440472.70998718,4464053.75000183,2.91000009,0,124,130,5.000000,15.000000,373296.750000,41.000000,1.000000
440471.88000061,4464053.74000732,2.66000009,0,113,141,5.000000,3.000000,373299.062500,34.000000,1.000000
440471.52999451,4464054.80000488,3.82999992,0,163,91,5.000000,22.000000,373301.468750,39.000000,1.000000
440471.85999634,4464053.69000427,2.44000006,0,104,150,5.000000,0.000000,373302.750000,55.000000,1.000000
440475.88999512,4464056.89000122,2.47000003,0,105,149,4.000000,2.000000,373241.031250,93.000000,1.000000
440472.74999573,4464057.66000549,3.67000008,0,157,97,4.000000,14.000000,373237.218750,63.000000,1.000000
440473.56998779,4464053.94999878,2.31999993,0,99,155,5.000000,5.000000,373298.468750,45.000000,1.000000
440473.14998962,4464057.25000183,4.05999994,0,174,80,4.000000,9.000000,373234.531250,63.000000,1.000000
440475.82999756,4464056.31999390,3.19000006,0,136,118,4.000000,9.000000,373235.218750,63.000000,1.000000
440473.35999634,4464057.00999634,4.23999977,0,181,73,4.000000,5.000000,373235.812500,63.000000,1.000000
440472.55999329,4464057.53999512,3.61999989,0,154,100,4.000000,3.000000,373236.125000,63.000000,1.000000
440472.85000183,4464058.27000610,2.33999991,0,100,154,4.000000,8.000000,373238.718750,63.000000,1.000000
440473.33999207,4464057.28000061,2.93000007,0,125,129,4.000000,24.000000,373238.843750,63.000000,1.000000
440472.33999207,4464057.81999390,2.76999998,0,118,136,4.000000,22.000000,373239.031250,63.000000,1.000000
440474.90999939,4464057.77000610,2.68000007,0,114,140,5.000000,27.000000,373296.968750,63.000000,1.000000
440475.43999817,4464054.28000061,3.59999990,0,154,100,5.000000,23.000000,373297.656250,51.000000,1.000000
440475.82999756,4464057.16000549,4.00000000,0,171,83,5.000000,21.000000,373297.875000,63.000000,1.000000
440471.63999512,4464056.92999451,3.46000004,0,148,106,3.000000,7.000000,373171.562500,63.000000,1.000000
440471.13999512,4464055.39999573,2.31999993,0,99,155,4.000000,31.000000,373232.625000,63.000000,1.000000
440471.45998718,4464055.92999451,2.97000003,0,127,127,4.000000,13.000000,373233.125000,52.000000,1.000000
440472.18999817,4464057.34999268,2.75000000,0,117,137,4.000000,13.000000,373233.218750,52.000000,1.000000
440472.78998901,4464057.75000183,3.59999990,0,154,100,4.000000,29.000000,373233.312500,52.000000,1.000000
440473.11999084,4464057.41000549,3.70000005,0,158,96,4.000000,29.000000,373233.437500,52.000000,1.000000
440471.27999451,4464057.28999512,3.18000007,0,136,118,4.000000,11.000000,373233.531250,63.000000,1.000000
440471.79999878,4464057.24000732,2.42000008,0,103,151,4.000000,11.000000,373233.625000,63.000000,1.000000
440472.21999695,4464057.47999756,3.61999989,0,154,100,4.000000,11.000000,373233.718750,63.000000,1.000000
440474.02999451,4464057.30999939,2.45000005,0,104,150,4.000000,11.000000,373234.031250,63.000000,1.000000
440471.47999146,4464057.53999512,2.86999989,0,122,132,4.000000,25.000000,373234.125000,63.000000,1.000000
440472.07999756,4464056.72000305,3.54999995,0,151,103,4.000000,9.000000,373234.218750,63.000000,1.000000
440475.97999146,4464055.64000122,2.51999998,0,107,147,4.000000,11.000000,373234.531250,63.000000,1.000000
440473.92998840,4464057.22000305,2.42000008,0,103,151,4.000000,9.000000,373234.625000,63.000000,1.000000
440474.04999878,4464055.75999634,2.92000008,0,124,130,4.000000,25.000000,373234.718750,63.000000,1.000000
440474.31998779,4464056.50999634,3.88000011,0,166,88,4.000000,25.000000,373234.937500,63.000000,1.000000
440472.33999207,4464057.55999939,4.09000015,0,174,80,4.000000,23.000000,373235.031250,63.000000,1.000000
440471.40999939,4464057.22000305,3.76999998,0,161,93,4.000000,21.000000,373235.437500,63.000000,1.000000
440474.27000000,4464056.38000671,4.26999998,0,183,71,4.000000,7.000000,373235.531250,63.000000,1.000000
440472.97999146,4464057.74000732,3.74000001,0,160,94,4.000000,5.000000,373235.718750,63.000000,1.000000
440475.94999268,4464056.03000061,3.32999992,0,142,112,4.000000,7.000000,373235.812500,63.000000,1.000000
440471.49000122,4464057.33999817,3.95000005,0,169,85,4.000000,19.000000,373235.937500,63.000000,1.000000
440472.02000000,4464057.25000183,3.84999990,0,165,89,4.000000,19.000000,373236.031250,63.000000,1.000000
440476.07999756,4464055.39000122,2.44000006,0,104,150,4.000000,5.000000,373236.437500,63.000000,1.000000
440473.63000061,4464057.19000427,3.57999992,0,153,101,4.000000,17.000000,373236.812500,63.000000,1.000000
440472.27000000,4464057.53999512,3.52999997,0,151,103,4.000000,14.000000,373237.125000,63.000000,1.000000
440474.92998840,4464054.89000122,3.19000006,0,136,118,4.000000,1.000000,373237.218750,63.000000,1.000000
440475.31998779,4464054.17000000,2.98000002,0,127,127,4.000000,1.000000,373237.312500,63.000000,1.000000
440475.89998962,4464056.39000122,3.17000008,0,135,119,4.000000,17.000000,373237.437500,63.000000,1.000000
440473.60000183,4464057.05999939,3.71000004,0,158,96,4.000000,14.000000,373237.437500,63.000000,1.000000
440473.99000122,4464056.58999817,3.50000000,0,149,105,4.000000,30.000000,373237.531250,63.000000,1.000000
440472.04999878,4464056.86999695,3.64000010,0,155,99,4.000000,28.000000,373237.625000,63.000000,1.000000
440474.96999695,4464057.03000061,2.58999991,0,110,144,4.000000,14.000000,373237.718750,63.000000,1.000000
440471.63999512,4464057.30000488,3.28999996,0,140,114,4.000000,26.000000,373238.031250,63.000000,1.000000
440472.97999146,4464057.19000427,2.78999996,0,119,135,4.000000,10.000000,373238.343750,63.000000,1.000000
440472.83999207,4464057.30000488,2.78999996,0,119,135,4.000000,22.000000,373239.218750,63.000000,1.000000
440473.33999207,4464057.53999512,3.91000009,0,167,87,4.000000,6.000000,373239.343750,63.000000,1.000000
440475.90999939,4464056.17000000,3.44000006,0,147,107,4.000000,8.000000,373239.437500,63.000000,1.000000
440471.95998718,4464057.44000427,4.44999981,0,190,64,4.000000,4.000000,373239.531250,53.000000,1.000000
440472.95998718,4464057.97999756,3.60999990,0,154,100,4.000000,4.000000,373239.843750,53.000000,1.000000
440473.93999817,4464056.83999817,3.73000002,0,160,94,4.000000,20.000000,373240.031250,53.000000,1.000000
440474.10999634,4464054.11000244,3.73000002,0,160,94,4.000000,20.000000,373240.125000,52.000000,1.000000
440474.86999084,4464057.03999512,2.69000006,0,115,139,4.000000,20.000000,373240.218750,51.000000,1.000000
440471.32999756,4464057.33999817,3.69000006,0,157,97,4.000000,16.000000,373240.437500,63.000000,1.000000
440476.03998901,4464055.53000061,2.50999999,0,107,147,4.000000,20.000000,373240.531250,51.000000,1.000000
440472.15999939,4464057.78999512,3.76999998,0,161,93,4.000000,0.000000,373240.625000,63.000000,1.000000
440473.92998840,4464056.14999573,2.80999994,0,120,134,4.000000,16.000000,373241.125000,63.000000,1.000000
440475.05999329,4464057.16000549,2.77999997,0,118,136,4.000000,0.000000,373241.437500,63.000000,1.000000
440474.58999207,4464057.38000671,2.33999991,0,100,154,5.000000,13.000000,373296.562500,61.000000,1.000000
440473.46999695,4464053.83000366,2.36999989,0,101,153,5.000000,13.000000,373297.062500,105.000000,1.000000
440475.49000122,4464058.03999512,2.25999999,0,96,158,5.000000,25.000000,373297.250000,63.000000,1.000000
440475.54999878,4464058.05999939,2.34999990,0,100,154,5.000000,23.000000,373297.562500,63.000000,1.000000
440475.83999207,4464054.58000366,3.59999990,0,154,100,5.000000,3.000000,373298.375000,51.000000,1.000000
440475.50999023,4464058.13000671,2.25000000,0,96,158,5.000000,19.000000,373298.375000,63.000000,1.000000
440475.54999878,4464054.38000671,3.28999996,0,140,114,5.000000,19.000000,373298.468750,52.000000,1.000000
440473.58999207,4464053.97000305,2.45000005,0,104,150,5.000000,3.000000,373298.656250,44.000000,1.000000
440473.00999023,4464054.28000061,3.40000010,0,145,109,5.000000,3.000000,373298.750000,118.000000,1.000000
440473.49000122,4464053.58999817,2.26999998,0,97,157,5.000000,17.000000,373299.156250,90.000000,1.000000
440473.71999695,4464053.83000366,2.25999999,0,96,158,5.000000,14.000000,373299.562500,110.000000,1.000000
440471.55999329,4464056.03000061,2.69000006,0,115,139,5.000000,1.000000,373299.562500,52.000000,1.000000
440471.68999817,4464056.50000183,3.35999990,0,143,111,5.000000,30.000000,373299.875000,49.000000,1.000000
440473.33999207,4464053.80999939,2.48000002,0,106,148,5.000000,28.000000,373299.968750,45.000000,1.000000
440472.16999390,4464057.61999695,4.30999994,0,184,70,5.000000,12.000000,373300.062500,50.000000,1.000000
440475.85000183,4464054.69999878,3.83999991,0,164,90,5.000000,8.000000,373300.156250,54.000000,1.000000
440475.71999695,4464054.28000061,3.25999999,0,139,115,5.000000,8.000000,373300.250000,57.000000,1.000000
440474.99999573,4464054.03999512,4.19999981,0,180,74,5.000000,8.000000,373300.468750,51.000000,1.000000
440471.61999084,4464056.50999634,3.42000008,0,146,108,5.000000,26.000000,373300.656250,51.000000,1.000000
440473.45998718,4464053.77000610,2.45000005,0,104,150,5.000000,22.000000,373301.062500,50.000000,1.000000
440473.32999756,4464053.75000183,2.58999991,0,110,144,5.000000,20.000000,373301.656250,118.000000,1.000000
440471.66999390,4464056.20999329,2.55999994,0,109,145,5.000000,18.000000,373302.156250,100.000000,1.000000
440471.71999695,4464057.36000244,4.28999996,0,183,71,4.000000,28.000000,373237.531250,63.000000,1.000000
440471.64998962,4464055.95999329,4.03999996,0,172,82,5.000000,30.000000,373299.875000,106.000000,1.000000
