//X,Y,Z,R,G,B,Point Source ID,User Data,Time,Intensity,Classification
440426.38000061,4464059.11999695,3.99000001,0,171,83,5.000000,27.000000,373306.062500,59.000000,1.000000
440427.52999451,4464057.59999268,2.69000006,0,115,139,5.000000,12.000000,373308.656250,61.000000,1.000000
440425.88999512,4464059.64000122,3.46000004,0,148,106,4.000000,11.000000,373224.718750,63.000000,1.000000
440425.88000061,4464059.66000549,3.48000002,0,148,106,4.000000,19.000000,373227.031250,63.000000,1.000000
440426.38000061,4464059.03000061,4.71000004,0,201,53,5.000000,3.000000,373307.656250,51.000000,1.000000
440427.05999329,4464058.33000366,2.14000010,0,91,163,5.000000,0.000000,373311.468750,63.000000,1.000000
440427.00999023,4464058.36999695,2.13000011,0,91,163,5.000000,7.000000,373306.750000,63.000000,1.000000
440427.45998718,4464057.64999573,2.81999993,0,120,134,5.000000,20.000000,373310.375000,63.000000,1.000000
440427.44999268,4464057.69999878,2.58999991,0,110,144,5.000000,13.000000,373305.375000,63.000000,1.000000
440427.50999023,4464057.75000183,2.80999994,0,120,134,5.000000,28.000000,373308.656250,60.000000,1.000000
440427.50999023,4464057.70999329,2.71000004,0,115,139,5.000000,27.000000,373305.750000,63.000000,1.000000
440426.82999756,4464058.58999817,2.24000001,0,95,159,5.000000,11.000000,373305.875000,63.000000,1.000000
440426.64998962,4464058.95999329,3.26999998,0,139,115,5.000000,11.000000,373305.968750,61.000000,1.000000
440427.33999207,4464058.13000671,2.90000010,0,124,130,5.000000,25.000000,373306.375000,60.000000,1.000000
440427.46999695,4464057.64999573,2.69000006,0,115,139,5.000000,7.000000,373306.656250,60.000000,1.000000
440426.67998840,4464058.58999817,3.21000004,0,137,117,5.000000,23.000000,373306.875000,58.000000,1.000000
440427.47999146,4464057.66000549,2.68000007,0,114,140,5.000000,21.000000,373307.156250,59.000000,1.000000
440427.55999329,4464057.53999512,2.65000010,0,113,141,5.000000,17.000000,373307.875000,59.000000,1.000000
440427.19999268,4464057.99000732,2.32999992,0,99,155,5.000000,17.000000,373307.968750,62.000000,1.000000
440426.74999573,4464058.61000244,2.45000005,0,104,150,5.000000,1.000000,373308.062500,62.000000,1.000000
440426.82999756,4464058.55000488,2.25999999,0,96,158,5.000000,14.000000,373308.468750,63.000000,1.000000
440427.60000183,4464057.58999817,2.82999992,0,121,133,5.000000,24.000000,373309.562500,63.000000,1.000000
440426.88999512,4464058.42000000,2.25999999,0,96,158,5.000000,8.000000,373309.656250,63.000000,1.000000
440427.46999695,4464057.67000000,2.71000004,0,115,139,5.000000,2.000000,373310.875000,100.000000,1.000000
440426.99999573,4464058.75000183,3.18000007,0,136,118,6.000000,17.000000,373351.781250,63.000000,1.000000
440426.32999756,4464059.30999939,4.25000000,0,181,73,5.000000,7.000000,373306.968750,55.000000,1.000000
440426.79999878,4464058.72999756,3.96000004,0,169,85,4.000000,13.000000,373224.437500,53.000000,1.000000
440426.85000183,4464058.80000488,4.07000017,0,174,80,4.000000,5.000000,373226.625000,63.000000,1.000000
440426.36999084,4464058.99000732,4.21000004,0,180,74,5.000000,29.000000,373305.562500,58.000000,1.000000
440426.35999634,4464059.36000244,4.03000021,0,172,82,5.000000,11.000000,373306.062500,59.000000,1.000000
440426.39998962,4464058.97000305,4.36999989,0,186,68,5.000000,23.000000,373306.968750,51.000000,1.000000
440426.63000061,4464058.74000732,3.42000008,0,146,108,5.000000,16.000000,373311.468750,63.000000,1.000000
440426.35000183,4464059.20999329,4.55999994,0,195,59,5.000000,13.000000,373305.562500,58.000000,1.000000
440426.52999451,4464057.49000732,3.63000011,0,155,99,5.000000,3.000000,373307.656250,53.000000,1.000000
440421.88999512,4464060.69999878,3.99000001,0,171,83,5.000000,24.000000,373310.468750,63.000000,1.000000
440423.77999451,4464059.22999756,4.11000013,0,175,79,4.000000,10.000000,373228.625000,63.000000,1.000000
440419.11999084,4464053.52000610,3.98000002,0,170,84,5.000000,13.000000,373307.250000,53.000000,1.000000
440421.89998962,4464052.30999939,4.17000008,0,178,76,5.000000,0.000000,373312.156250,60.000000,1.000000
440426.39998962,4464054.49000732,3.04999995,0,130,124,5.000000,25.000000,373306.562500,53.000000,1.000000
440425.08999207,4464056.00000183,3.97000003,0,169,85,4.000000,30.000000,373227.937500,63.000000,1.000000
440425.85000183,4464055.58000366,3.43000007,0,146,108,4.000000,2.000000,373231.312500,97.000000,1.000000
440425.80999329,4464053.94999878,2.36999989,0,101,153,5.000000,25.000000,373306.656250,56.000000,1.000000
440424.79999878,4464052.77000610,2.70000005,0,115,139,5.000000,23.000000,373307.375000,52.000000,1.000000
440427.22999146,4464056.55999939,3.02999997,0,129,125,6.000000,14.000000,373352.281250,63.000000,1.000000
440420.99999573,4464060.59999268,3.93000007,0,168,86,4.000000,30.000000,373227.031250,63.000000,1.000000
440424.21999695,4464053.39000122,4.09000015,0,174,80,5.000000,4.000000,373311.156250,56.000000,1.000000
440419.49999573,4464054.97999756,3.16000009,0,135,119,4.000000,13.000000,373223.031250,50.000000,1.000000
440421.04999878,4464059.83000366,2.25000000,0,96,158,4.000000,13.000000,373223.312500,51.000000,1.000000
440420.18999817,4464059.74000732,3.27999997,0,140,114,4.000000,27.000000,373223.718750,63.000000,1.000000
440421.74999573,4464059.97000305,2.53999996,0,108,146,4.000000,7.000000,373224.937500,63.000000,1.000000
440418.16999390,4464055.55999939,2.42000008,0,103,151,4.000000,19.000000,373225.312500,63.000000,1.000000
440423.41999390,4464059.97000305,4.21000004,0,180,74,4.000000,3.000000,373226.437500,63.000000,1.000000
440421.93999817,4464059.86999695,2.28999996,0,97,157,4.000000,17.000000,373226.625000,63.000000,1.000000
440422.39998962,4464060.50000183,2.15000010,0,91,163,4.000000,22.000000,373229.312500,63.000000,1.000000
440423.50999023,4464059.86000244,4.17999983,0,178,76,4.000000,4.000000,373229.937500,54.000000,1.000000
440424.24000122,4464059.72999756,4.30999994,0,184,70,4.000000,0.000000,373231.312500,63.000000,1.000000
440419.10000183,4464053.38000671,3.95000005,0,169,85,5.000000,25.000000,373308.062500,50.000000,1.000000
440422.32999756,4464052.22000305,3.72000003,0,159,95,5.000000,5.000000,373308.250000,46.000000,1.000000
440421.80999329,4464052.44999878,4.01000023,0,171,83,5.000000,19.000000,373308.656250,45.000000,1.000000
440421.81998779,4464052.92999451,3.80999994,0,163,91,5.000000,12.000000,373309.968750,48.000000,1.000000
440419.13000061,4464055.99000732,2.42000008,0,103,151,5.000000,12.000000,373310.375000,62.000000,1.000000
440422.10999634,4464052.05999939,2.93000007,0,125,129,5.000000,8.000000,373310.562500,56.000000,1.000000
440424.25999023,4464060.00000183,4.26999998,0,183,71,5.000000,4.000000,373310.968750,63.000000,1.000000
440419.39998962,4464055.36999695,2.63000011,0,112,142,5.000000,16.000000,373312.781250,63.000000,1.000000
440424.99999573,4464053.42000000,3.59999990,0,154,100,5.000000,15.000000,373305.562500,55.000000,1.000000
440424.42998840,4464058.67000000,4.40999985,0,189,65,4.000000,20.000000,373230.218750,53.000000,1.000000
