//X,Y,Z,R,G,B,Point Source ID,User Data,Time,Intensity,Classification
440423.19999268,4464171.42000000,7.40999985,62,255,0,3.000000,29.000000,373179.000000,51.000000,1.000000
440423.90999939,4464169.15999023,7.84999990,81,255,0,3.000000,11.000000,373179.500000,63.000000,1.000000
440424.10000183,4464172.12001221,7.92000008,84,255,0,3.000000,21.000000,373180.875000,63.000000,1.000000
440423.67998840,4464169.81999390,8.06999969,91,255,0,3.000000,5.000000,373181.000000,63.000000,1.000000
440423.18999817,4464170.65001099,7.61999989,71,255,0,3.000000,21.000000,373181.093750,63.000000,1.000000
440423.82999756,4464170.74000732,7.75000000,77,255,0,3.000000,3.000000,373181.500000,63.000000,1.000000
440423.29999878,4464172.06999390,8.43000031,106,255,0,3.000000,19.000000,373181.593750,63.000000,1.000000
440423.75999023,4464172.72999756,8.43000031,106,255,0,3.000000,1.000000,373181.875000,63.000000,1.000000
440423.39998962,4464171.84999268,8.35000038,103,255,0,3.000000,1.000000,373182.000000,63.000000,1.000000
440422.00999023,4464172.06999390,7.84999990,81,255,0,3.000000,12.000000,373183.093750,63.000000,1.000000
440424.08999207,4464170.15999023,8.59000015,113,255,0,3.000000,10.000000,373183.187500,63.000000,1.000000
440423.72999146,4464170.77998535,6.98000002,44,255,0,3.000000,24.000000,373184.000000,63.000000,1.000000
440423.75999023,4464170.15999023,7.67000008,74,255,0,3.000000,6.000000,373184.500000,63.000000,1.000000
440423.10000183,4464171.84999268,8.36999989,103,255,0,3.000000,0.000000,373186.187500,63.000000,1.000000
440422.66999390,4464171.31001465,6.73000002,33,255,0,3.000000,0.000000,373186.593750,63.000000,1.000000
440424.41999390,4464165.43998901,5.21000004,0,223,31,3.000000,0.000000,373186.281250,63.000000,1.000000
440429.82999756,4464168.31999390,4.26999998,0,183,71,3.000000,29.000000,373177.687500,48.000000,1.000000
440427.06998779,4464168.11000244,5.55000019,0,237,17,3.000000,29.000000,373178.187500,49.000000,1.000000
440427.05999329,4464168.93998901,6.19999981,10,255,0,3.000000,5.000000,373180.281250,63.000000,1.000000
440427.82999756,4464170.52000610,5.65000010,0,242,12,2.000000,13.000000,373095.625000,46.000000,1.000000
440429.16999390,4464168.46000854,4.32999992,0,185,69,2.000000,29.000000,373095.937500,47.000000,1.000000
440427.79999878,4464170.77998535,5.48000002,0,234,20,2.000000,23.000000,373097.625000,63.000000,1.000000
440429.10000183,4464170.86000244,5.03999996,0,216,38,3.000000,13.000000,373177.781250,48.000000,1.000000
440425.66999390,4464167.02000610,4.73000002,0,202,52,3.000000,15.000000,373177.968750,63.000000,1.000000
440429.52999451,4464168.43998901,3.96000004,0,169,85,3.000000,11.000000,373178.187500,63.000000,1.000000
440425.63999512,4464167.40999023,4.55000019,0,195,59,3.000000,29.000000,373178.593750,49.000000,1.000000
440424.52999451,4464167.59001343,4.61999989,0,198,56,3.000000,23.000000,373180.281250,63.000000,1.000000
440428.88999512,4464169.27000610,5.73000002,0,245,9,3.000000,3.000000,373180.375000,63.000000,1.000000
440428.27999451,4464169.37001221,5.15999985,0,221,33,3.000000,3.000000,373180.500000,63.000000,1.000000
440429.74999573,4464170.24000732,5.23000002,0,224,30,3.000000,14.000000,373181.375000,63.000000,1.000000
440424.46999695,4464166.24998657,5.32999992,0,228,26,3.000000,1.000000,373181.875000,63.000000,1.000000
440429.36999084,4464167.93998901,3.84999990,0,165,89,3.000000,12.000000,373181.968750,63.000000,1.000000
440429.13999512,4464167.68998901,3.75999999,0,160,94,3.000000,8.000000,373183.000000,63.000000,1.000000
440425.99999573,4464167.34999268,5.88999987,0,252,2,3.000000,24.000000,373183.781250,63.000000,1.000000
440428.31998779,4464168.90001099,4.61000013,0,197,57,3.000000,20.000000,373184.281250,51.000000,1.000000
440427.92998840,4464170.22999756,7.34000015,59,255,0,4.000000,12.000000,373226.812500,63.000000,1.000000
440425.43999817,4464169.97999756,8.51000023,109,255,0,2.000000,1.000000,373098.843750,63.000000,1.000000
440426.13000061,4464168.93998901,8.64000034,115,255,0,3.000000,8.000000,373183.500000,63.000000,1.000000
440427.03998901,4464169.96000854,7.09000015,49,255,0,2.000000,7.000000,373097.531250,63.000000,1.000000
440427.16999390,4464172.56999390,6.84999990,38,255,0,2.000000,22.000000,373101.843750,63.000000,1.000000
440428.30999329,4464169.68000977,6.73000002,33,255,0,3.000000,29.000000,373177.968750,50.000000,1.000000
440428.04999878,4464170.28999512,7.55000019,68,255,0,3.000000,5.000000,373180.093750,63.000000,1.000000
440428.89998962,4464169.65001099,6.92000008,41,255,0,3.000000,28.000000,373182.000000,63.000000,1.000000
440425.06998779,4464171.55000488,7.69000006,74,255,0,2.000000,29.000000,373095.218750,47.000000,1.000000
440425.65999939,4464172.15999023,8.07999992,91,255,0,2.000000,25.000000,373096.531250,63.000000,1.000000
440428.49999573,4464171.56001465,7.92000008,84,255,0,2.000000,25.000000,373097.218750,63.000000,1.000000
440425.49000122,4464170.74000732,8.11999989,93,255,0,2.000000,17.000000,373098.843750,63.000000,1.000000
440427.52000000,4464170.49998657,7.51999998,67,255,0,2.000000,1.000000,373099.343750,63.000000,1.000000
440424.68999817,4464172.36000244,7.40999985,62,255,0,2.000000,10.000000,373100.250000,63.000000,1.000000
440424.36999084,4464172.09999268,8.61999989,114,255,0,2.000000,16.000000,373102.843750,63.000000,1.000000
440425.30999329,4464171.52998535,7.44000006,64,255,0,2.000000,16.000000,373103.125000,63.000000,1.000000
440425.53998901,4464168.94999878,8.69999981,118,255,0,2.000000,16.000000,373103.343750,63.000000,1.000000
440425.36999084,4464168.43000977,8.01000023,88,255,0,3.000000,31.000000,373178.093750,63.000000,1.000000
440429.49999573,4464170.65999023,8.11999989,93,255,0,3.000000,11.000000,373178.281250,63.000000,1.000000
440426.65999939,4464168.24998657,8.81999969,123,255,0,3.000000,13.000000,373178.468750,52.000000,1.000000
440426.91999390,4464172.33000366,8.51000023,109,255,0,3.000000,11.000000,373178.781250,63.000000,1.000000
440427.30999329,4464169.59999268,7.50000000,66,255,0,3.000000,3.000000,373180.781250,63.000000,1.000000
440425.13999512,4464172.55000488,8.18000031,95,255,0,3.000000,1.000000,373181.687500,63.000000,1.000000
440426.29999878,4464172.46998779,8.36999989,103,255,0,3.000000,8.000000,373183.281250,63.000000,1.000000
440426.35999634,4464167.50999634,8.56999969,112,255,0,3.000000,6.000000,373184.000000,63.000000,1.000000
440426.39998962,4464172.75999634,7.96000004,85,255,0,3.000000,20.000000,373184.500000,52.000000,1.000000
440424.67998840,4464169.09001343,7.50000000,66,255,0,3.000000,4.000000,373184.781250,53.000000,1.000000
440422.02999451,4464174.05000488,3.07999992,0,131,123,2.000000,31.000000,373094.031250,63.000000,1.000000
440421.77999451,4464174.84999268,2.90000010,0,124,130,3.000000,22.000000,373184.875000,63.000000,1.000000
440420.53998901,4464173.68998901,4.05999994,0,174,80,2.000000,4.000000,373101.125000,49.000000,1.000000
440423.38999512,4464173.36000244,7.28000021,56,255,0,3.000000,4.000000,373185.000000,53.000000,1.000000
440420.65999939,4464173.46000854,4.00000000,0,171,83,2.000000,9.000000,373095.437500,63.000000,1.000000
440423.27999451,4464173.59999268,5.53000021,0,237,17,2.000000,5.000000,373097.218750,63.000000,1.000000
440420.20998718,4464173.25999634,4.07000017,0,174,80,2.000000,28.000000,373098.843750,63.000000,1.000000
440421.83999207,4464173.05000488,4.28000021,0,183,71,2.000000,22.000000,373100.843750,63.000000,1.000000
440421.27999451,4464173.15999023,4.28999996,0,183,71,3.000000,1.000000,373182.375000,63.000000,1.000000
440423.24000122,4464172.96000854,7.92999983,85,255,0,1.000000,17.000000,373055.875000,63.000000,1.000000
440421.85999634,4464173.27998535,6.57000017,26,255,0,2.000000,19.000000,373097.531250,63.000000,1.000000
440422.49000122,4464173.31999390,6.32000017,15,255,0,2.000000,10.000000,373099.937500,63.000000,1.000000
440423.63999512,4464173.28999512,7.38999987,62,255,0,3.000000,27.000000,373179.375000,63.000000,1.000000
440422.88999512,4464173.18998901,7.55999994,69,255,0,3.000000,24.000000,373184.093750,63.000000,1.000000
440426.38999512,4464175.67000000,4.09999990,0,175,79,2.000000,30.000000,373099.531250,63.000000,1.000000
440425.75999023,4464174.11000244,6.82999992,38,255,0,3.000000,1.000000,373181.593750,63.000000,1.000000
440425.77000000,4464174.56999390,6.48999977,23,255,0,2.000000,11.000000,373095.843750,63.000000,1.000000
440427.05999329,4464172.96998779,7.01999998,46,255,0,2.000000,22.000000,373101.718750,63.000000,1.000000
440426.85999634,4464174.61000244,7.30000019,58,255,0,3.000000,20.000000,373184.375000,52.000000,1.000000
440425.99000122,4464175.62001221,5.88000011,0,252,2,2.000000,20.000000,373102.031250,50.000000,1.000000
440426.35999634,4464175.58000366,5.26999998,0,225,29,3.000000,14.000000,373181.875000,63.000000,1.000000
440425.93999817,4464174.15999023,7.36999989,61,255,0,2.000000,23.000000,373097.218750,63.000000,1.000000
440425.29999878,4464174.33000366,7.07999992,48,255,0,2.000000,28.000000,373099.937500,63.000000,1.000000
440426.68999817,4464173.77998535,7.48999977,65,255,0,3.000000,29.000000,373178.187500,50.000000,1.000000
440427.93999817,4464173.09999268,7.84999990,81,255,0,3.000000,19.000000,373180.500000,63.000000,1.000000
440425.74999573,4464174.34001343,6.65000010,29,255,0,3.000000,26.000000,373182.875000,63.000000,1.000000
440424.02000000,4464170.93000977,9.50000000,152,255,0,2.000000,8.000000,373100.625000,63.000000,1.000000
440424.19999268,4464169.30000488,10.06000042,176,255,0,4.000000,25.000000,373222.500000,63.000000,1.000000
440426.03998901,4464170.62999146,9.30000019,143,255,0,2.000000,21.000000,373097.937500,63.000000,1.000000
440424.53998901,4464169.80000488,10.21000004,183,255,0,2.000000,20.000000,373101.843750,51.000000,1.000000
440425.42998840,4464168.97999756,9.88000011,169,255,0,3.000000,22.000000,373184.093750,63.000000,1.000000
440423.35000183,4464170.18000977,9.60000038,157,255,0,2.000000,19.000000,373097.937500,63.000000,1.000000
440426.46999695,4464170.86000244,9.21000004,139,255,0,2.000000,7.000000,373097.437500,63.000000,1.000000
440426.05999329,4464170.87001221,9.31000042,144,255,0,2.000000,5.000000,373097.937500,63.000000,1.000000
440424.52000000,4464171.52998535,9.06000042,133,255,0,2.000000,19.000000,373098.125000,63.000000,1.000000
440425.49000122,4464170.77000610,9.01000023,131,255,0,2.000000,10.000000,373100.437500,63.000000,1.000000
440426.45998718,4464170.09999268,8.93000031,127,255,0,2.000000,10.000000,373100.625000,63.000000,1.000000
440424.89998962,4464171.18000977,9.30000019,143,255,0,2.000000,24.000000,373100.843750,63.000000,1.000000
440425.86999084,4464170.47999756,9.77000046,163,255,0,2.000000,8.000000,373101.031250,63.000000,1.000000
440424.97999146,4464171.43998901,9.47999954,151,255,0,3.000000,9.000000,373179.687500,63.000000,1.000000
440426.95998718,4464169.72999756,9.69999981,160,255,0,3.000000,7.000000,373179.875000,63.000000,1.000000
440427.06998779,4464169.74000732,10.03999996,175,255,0,3.000000,21.000000,373180.281250,63.000000,1.000000
440425.44999268,4464169.31999390,10.01000023,174,255,0,3.000000,19.000000,373181.187500,63.000000,1.000000
440426.43999817,4464169.11000244,9.50000000,152,255,0,3.000000,1.000000,373181.500000,63.000000,1.000000
440427.43999817,4464170.77000610,9.59000015,156,255,0,3.000000,28.000000,373182.187500,63.000000,1.000000
440426.60999634,4464169.21998779,9.64000034,158,255,0,3.000000,8.000000,373183.187500,63.000000,1.000000
440425.85000183,4464169.89000122,9.82999992,166,255,0,3.000000,24.000000,373183.500000,63.000000,1.000000
440424.94999268,4464168.68998901,9.30000019,143,255,0,3.000000,0.000000,373185.687500,63.000000,1.000000
440422.13000061,4464171.90001099,4.32999992,0,185,69,2.000000,7.000000,373096.218750,63.000000,1.000000
440424.16999390,4464165.71998779,3.15000010,0,134,120,3.000000,20.000000,373185.187500,50.000000,1.000000
440422.77999451,4464166.03999512,3.92000008,0,168,86,2.000000,29.000000,373094.625000,48.000000,1.000000
440423.07999756,4464166.56999390,4.30999994,0,184,70,2.000000,9.000000,373095.843750,63.000000,1.000000
440423.90999939,4464166.67000000,4.23000002,0,180,74,3.000000,3.000000,373181.593750,63.000000,1.000000
440424.02000000,4464166.31001465,4.21999979,0,180,74,3.000000,22.000000,373184.593750,63.000000,1.000000
440423.88000061,4464166.12999146,4.44000006,0,189,65,4.000000,27.000000,373221.906250,63.000000,1.000000
440429.33999207,4464168.14000122,3.92000008,0,168,86,3.000000,28.000000,373181.968750,63.000000,1.000000
440429.29999878,4464168.77000610,4.38000011,0,187,67,2.000000,4.000000,373102.937500,52.000000,1.000000
440429.38999512,4464167.43998901,3.42000008,0,146,108,3.000000,31.000000,373177.281250,63.000000,1.000000
440429.31998779,4464167.61000244,3.58999991,0,154,100,3.000000,29.000000,373177.781250,47.000000,1.000000
440426.49999573,4464167.52000610,4.17000008,0,178,76,3.000000,9.000000,373179.375000,63.000000,1.000000
440429.61999084,4464168.40999023,4.25000000,0,181,73,3.000000,20.000000,373184.093750,50.000000,1.000000
440430.02000000,4464167.84999268,3.58999991,0,154,100,3.000000,27.000000,373178.093750,63.000000,1.000000
440430.19999268,4464168.31999390,4.44999981,0,190,64,3.000000,9.000000,373178.687500,63.000000,1.000000
440430.78998901,4464168.52000610,4.19000006,0,179,75,3.000000,21.000000,373179.593750,63.000000,1.000000
440424.97999146,4464166.02000610,3.26999998,0,139,115,4.000000,30.000000,373225.593750,63.000000,1.000000
440428.91999390,4464168.56999390,4.09999990,0,175,79,2.000000,9.000000,373097.343750,63.000000,1.000000
440428.83999207,4464168.61000244,4.32000017,0,185,69,2.000000,23.000000,373097.937500,63.000000,1.000000
440428.89998962,4464168.68998901,4.21999979,0,180,74,2.000000,3.000000,373099.125000,63.000000,1.000000
440429.13999512,4464168.77000610,4.32999992,0,185,69,2.000000,1.000000,373099.750000,63.000000,1.000000
440429.07999756,4464168.97999756,4.32999992,0,185,69,2.000000,28.000000,373100.750000,63.000000,1.000000
440428.82999756,4464170.17000000,3.75999999,0,160,94,2.000000,8.000000,373101.718750,63.000000,1.000000
440429.41999390,4464169.67000000,4.40999985,0,189,65,2.000000,20.000000,373102.937500,52.000000,1.000000
440429.77999451,4464168.74000732,3.82999992,0,163,91,2.000000,20.000000,373103.031250,52.000000,1.000000
440428.70998718,4464170.36000244,4.01999998,0,171,83,2.000000,0.000000,373104.125000,63.000000,1.000000
440429.79999878,4464167.90001099,3.65000010,0,156,98,3.000000,29.000000,373177.687500,47.000000,1.000000
440428.74999573,4464167.90999023,3.64000010,0,155,99,3.000000,29.000000,373177.875000,47.000000,1.000000
440427.16999390,4464169.40001099,4.01999998,0,171,83,3.000000,13.000000,373178.093750,47.000000,1.000000
440426.08999207,4464167.39000122,4.44000006,0,189,65,3.000000,29.000000,373178.468750,48.000000,1.000000
440428.75999023,4464167.69999878,3.63000011,0,155,99,3.000000,25.000000,373178.875000,63.000000,1.000000
440430.25999023,4464168.40001099,4.42999983,0,189,65,3.000000,23.000000,373179.187500,63.000000,1.000000
440427.27000000,4464168.24998657,4.42999983,0,189,65,3.000000,23.000000,373179.781250,63.000000,1.000000
440430.32999756,4464168.09999268,3.99000001,0,171,83,3.000000,3.000000,373180.187500,63.000000,1.000000
440427.50999023,4464167.99998657,3.90000010,0,166,88,3.000000,19.000000,373180.781250,63.000000,1.000000
440430.40999939,4464169.50999634,4.40999985,0,189,65,3.000000,14.000000,373181.281250,63.000000,1.000000
440428.90999939,4464168.30000488,3.83999991,0,164,90,3.000000,28.000000,373182.093750,63.000000,1.000000
440429.46999695,4464168.25999634,4.05999994,0,174,80,3.000000,26.000000,373182.468750,63.000000,1.000000
